id,user_id,date,sss1,sss2,sss3,sss4,sss5,sss6,sss7,sss8,sss9,sss10,sss11,sss12,sss13,sss14
9045,62983,2007-01-24,0,1,0,0,1,0,1,1,1,1,1,0,0,0
9158,62984,2007-01-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9038,62989,2007-01-24,0,1,0,0,1,1,1,1,1,0,0,0,1,0
10035,62990,2007-01-25,0,1,0,0,1,1,1,0,0,0,0,0,1,0
9424,62991,2007-01-24,1,1,0,0,1,1,1,1,0,0,1,1,1,0
9044,62992,2007-01-24,1,1,0,0,0,0,0,0,1,0,0,0,1,0
9088,62994,2007-01-24,1,0,0,1,1,0,1,1,1,1,0,1,1,1
9052,62998,2007-01-24,0,1,0,1,1,0,1,1,1,0,0,1,1,0
9048,62999,2007-01-24,1,1,0,0,0,1,0,1,1,0,0,0,1,0
9086,63000,2007-01-24,1,1,1,0,1,1,1,0,0,0,1,1,0,1
9083,63001,2007-01-24,1,0,0,1,1,1,1,1,1,0,0,1,1,0
9051,63002,2007-01-24,1,1,0,1,1,0,0,1,1,1,0,1,1,1
9055,63006,2007-01-24,1,0,0,0,1,0,1,0,0,0,0,1,0,1
11259,63007,2007-01-29,1,1,1,0,1,1,1,0,1,0,0,0,0,1
9053,63010,2007-01-24,1,1,1,0,1,1,1,0,1,0,0,1,1,1
9054,63012,2007-01-24,1,1,0,1,1,0,0,1,0,0,0,0,1,0
9066,63018,2007-01-24,1,1,0,1,1,0,1,1,1,0,0,0,1,0
9075,63023,2007-01-24,0,1,0,1,1,0,0,1,1,0,1,1,1,0
9065,63025,2007-01-24,0,0,1,0,1,0,1,1,1,0,1,0,1,0
9058,63026,2007-01-24,1,1,1,1,0,0,1,1,1,0,1,1,0,1
9095,63027,2007-01-24,0,1,0,0,1,1,1,1,0,0,0,1,1,0
9057,63029,2007-01-24,1,0,0,0,1,1,1,1,1,0,1,1,0,0
9059,63030,2007-01-24,1,1,0,0,1,1,0,1,0,0,0,0,1,0
9082,63031,2007-01-24,0,1,0,0,1,0,0,1,1,0,0,0,1,1
9063,63032,2007-01-24,0,0,0,1,1,1,0,0,1,1,1,1,0,0
9068,63035,2007-01-24,1,1,0,0,1,1,1,1,0,0,1,1,1,1
9064,63037,2007-01-24,1,1,1,1,1,1,1,1,1,1,0,0,1,0
9067,63039,2007-01-24,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9071,63040,2007-01-24,1,1,1,0,1,1,1,1,1,1,1,1,1,1
9074,63041,2007-01-24,0,0,1,1,1,1,0,1,0,0,0,0,1,1
9069,63042,2007-01-24,1,0,0,0,1,0,1,1,1,0,1,1,1,0
9076,63043,2007-01-24,1,1,1,1,1,1,0,1,1,0,1,1,1,0
9078,63044,2007-01-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1
9084,63045,2007-01-24,0,0,0,0,1,0,0,1,1,0,1,0,1,1
9077,63046,2007-01-24,1,1,1,0,1,1,1,1,0,1,1,1,1,0
9081,63047,2007-01-24,1,0,1,1,1,0,1,1,0,1,1,1,0,0
9079,63048,2007-01-24,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9080,63050,2007-01-24,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9085,63056,2007-01-24,1,1,1,1,1,1,1,1,0,1,0,0,1,0
9097,63057,2007-01-24,0,1,1,1,1,0,1,0,1,1,1,0,1,0
9091,63058,2007-01-24,0,1,0,0,1,0,0,0,1,1,1,1,1,0
9087,63061,2007-01-24,1,1,0,1,1,0,1,0,1,1,0,0,1,0
9765,63063,2007-01-24,0,1,0,0,0,0,0,0,1,0,0,1,0,1
9090,63066,2007-01-24,1,0,1,0,1,1,0,1,0,0,0,0,0,1
9089,63067,2007-01-24,0,1,0,1,1,1,1,1,0,1,0,0,1,0
9094,63069,2007-01-24,1,0,0,1,1,1,1,1,1,1,1,0,1,0
9098,63070,2007-01-24,0,0,0,0,1,1,0,0,1,1,1,0,0,0
9101,63072,2007-01-24,1,1,0,0,1,0,0,0,0,0,1,0,1,0
9106,63077,2007-01-24,0,1,0,0,0,1,0,0,0,0,1,0,1,0
9093,63078,2007-01-24,1,1,1,1,1,1,1,1,0,1,1,0,1,0
9096,63079,2007-01-24,0,0,0,0,1,0,1,1,0,0,1,1,0,0
9403,63081,2007-01-24,0,0,0,0,1,1,0,1,0,0,0,1,1,0
9114,63083,2007-01-24,1,0,0,0,1,0,1,1,0,1,0,0,1,0
9099,63085,2007-01-24,1,1,0,0,1,0,1,0,1,0,0,1,0,0
9105,63087,2007-01-24,0,0,0,0,1,1,1,0,0,0,1,1,0,0
9104,63088,2007-01-24,1,1,0,0,1,1,1,1,0,0,1,0,0,1
9103,63089,2007-01-24,1,1,1,1,1,0,0,0,0,1,0,1,1,1
9159,63090,2007-01-24,0,1,0,0,0,1,0,0,1,0,0,1,1,0
9102,63091,2007-01-24,1,1,0,0,1,1,1,,0,0,1,1,1,1
9109,63096,2007-01-24,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9110,63098,2007-01-24,1,0,0,1,1,1,1,1,0,0,0,1,0,0
9138,63101,2007-01-24,1,1,1,0,1,0,1,1,1,0,0,0,1,1
9115,63104,2007-01-24,0,1,0,0,1,1,0,1,1,1,0,1,1,0
9113,63105,2007-01-24,0,0,0,0,1,0,0,1,1,0,0,0,1,0
9112,63106,2007-01-24,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9111,63107,2007-01-24,1,1,1,0,1,1,0,1,0,0,1,0,1,0
9116,63110,2007-01-24,0,1,0,1,1,1,0,1,1,0,1,0,1,0
9118,63111,2007-01-24,1,1,0,0,1,0,1,1,1,0,1,1,0,1
9119,63112,2007-01-24,1,1,0,0,1,0,1,1,0,0,0,0,1,0
9117,63113,2007-01-24,0,0,0,1,1,1,1,1,1,0,1,0,1,1
9141,63114,2007-01-24,1,1,0,0,0,1,0,1,1,0,0,1,0,0
9122,63115,2007-01-24,1,1,0,0,1,1,1,0,1,0,0,1,1,1
9123,63116,2007-01-24,0,0,0,1,1,0,0,1,0,0,0,0,0,0
9120,63118,2007-01-24,0,0,0,0,1,1,1,1,1,1,0,1,1,1
9125,63123,2007-01-24,0,1,0,0,1,1,1,1,1,1,0,1,1,0
9121,63124,2007-01-24,1,0,1,0,1,1,1,1,1,1,1,0,0,0
9127,63129,2007-01-24,1,1,1,1,1,0,0,1,0,0,1,1,1,1
9126,63130,2007-01-24,0,1,0,1,1,1,1,1,0,0,1,1,1,1
9130,63132,2007-01-24,1,1,1,0,1,1,0,1,1,0,0,1,1,0
9129,63133,2007-01-24,0,0,1,0,0,1,0,0,1,0,0,1,0,1
9128,63134,2007-01-24,0,1,1,0,1,1,1,1,1,0,0,0,1,0
9131,63137,2007-01-24,1,1,1,1,1,0,1,1,0,1,1,1,1,0
9134,63138,2007-01-24,0,1,0,1,1,1,1,1,1,1,0,0,1,0
9136,63146,2007-01-24,1,0,0,0,1,0,0,1,1,0,0,0,1,1
9139,63147,2007-01-24,1,1,0,0,1,0,1,0,1,0,0,0,0,1
9140,63150,2007-01-24,1,0,0,1,1,1,1,0,0,0,1,1,1,1
9145,63152,2007-01-24,1,0,1,0,0,1,0,0,1,1,1,0,0,0
9142,63153,2007-01-24,0,0,0,0,0,1,1,0,0,0,0,1,0,1
9146,63158,2007-01-24,1,1,0,0,1,1,0,1,0,1,1,0,1,0
9143,63159,2007-01-24,1,1,0,0,1,1,0,0,0,0,1,1,0,1
9168,63163,2007-01-24,1,1,0,0,1,1,1,0,1,0,0,0,1,1
9144,63164,2007-01-24,0,1,0,0,1,0,1,1,0,0,0,0,0,0
11470,63168,2007-01-30,0,0,0,0,0,1,1,0,0,0,1,0,1,1
9148,63169,2007-01-24,1,0,1,0,1,0,0,1,1,0,0,0,1,1
9151,63170,2007-01-24,1,0,0,1,1,0,1,1,0,1,1,1,1,0
9149,63171,2007-01-24,1,1,0,0,1,1,1,1,0,0,0,0,0,0
9147,63174,2007-01-24,,,,,,,,,,,,,,
9150,63180,2007-01-24,1,0,1,0,0,1,0,1,0,0,1,0,1,0
9284,63181,2007-01-24,0,0,0,0,1,0,0,1,1,0,0,0,1,0
9152,63189,2007-01-24,1,1,0,0,1,0,1,1,1,1,1,0,1,1
9710,63194,2007-01-24,0,0,0,1,1,1,0,0,0,1,0,1,1,1
9153,63197,2007-01-24,1,0,0,0,1,1,1,1,0,1,0,1,0,0
10086,63199,2007-01-25,1,0,1,0,1,0,0,1,1,0,0,1,1,0
9157,63204,2007-01-24,1,0,0,1,1,0,0,1,0,0,1,0,1,0
9156,63210,2007-01-24,1,0,0,0,1,0,0,0,0,0,0,1,1,0
9155,63212,2007-01-24,0,1,1,0,0,1,0,1,1,1,1,1,1,0
9154,63213,2007-01-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9176,63215,2007-01-24,1,0,0,0,1,1,0,1,1,0,1,0,1,1
9362,63225,2007-01-24,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9165,63227,2007-01-24,1,0,0,0,1,1,1,1,0,1,0,1,0,0
9161,63239,2007-01-24,1,1,1,1,1,1,1,1,0,1,0,0,1,0
9162,63240,2007-01-24,1,1,0,0,1,1,0,0,1,0,0,0,1,0
9167,63241,2007-01-24,1,0,1,0,1,1,0,1,1,0,0,1,1,1
9173,63245,2007-01-24,1,1,0,0,1,1,1,1,0,1,1,0,1,0
9166,63247,2007-01-24,1,1,0,0,1,1,1,1,1,0,0,0,1,1
9163,63248,2007-01-24,1,1,1,0,1,0,1,1,0,0,1,1,0,0
9171,63252,2007-01-24,0,0,0,0,0,1,1,1,0,0,1,0,0,1
9169,63253,2007-01-24,0,0,1,0,0,1,0,1,0,1,0,0,0,0
9170,63254,2007-01-24,0,1,0,0,1,0,0,1,1,0,0,0,1,1
9177,63255,2007-01-24,1,1,1,1,1,1,1,0,0,0,1,1,1,1
9172,63259,2007-01-24,1,1,1,1,1,0,1,1,1,1,1,1,1,0
9182,63262,2007-01-24,1,1,0,0,0,1,1,1,0,0,1,0,1,0
9175,63263,2007-01-24,1,1,0,1,1,1,1,1,1,0,0,0,1,0
11509,63264,2007-01-31,0,1,1,0,1,0,1,1,0,1,0,1,1,1
9193,63268,2007-01-24,1,1,1,1,0,1,1,0,1,0,0,0,1,0
9184,63278,2007-01-24,0,0,0,0,0,1,0,0,0,0,1,1,0,0
9190,63280,2007-01-24,0,0,0,0,1,0,1,1,1,1,1,0,1,0
9180,63281,2007-01-24,1,1,0,0,1,1,1,0,0,0,1,1,1,1
9183,63283,2007-01-24,0,0,0,0,0,1,1,0,0,0,0,0,1,1
9189,63284,2007-01-24,1,1,1,1,1,1,1,1,1,0,1,1,1,0
9187,63286,2007-01-24,1,1,1,0,1,1,1,1,1,0,1,1,0,1
9192,63287,2007-01-24,1,1,1,0,1,0,1,1,0,0,1,0,0,0
9191,63288,2007-01-24,0,1,0,1,1,0,0,0,0,0,0,0,1,1
9502,63289,2007-01-24,1,1,1,1,1,0,0,1,1,1,0,1,0,1
9188,63290,2007-01-24,0,0,0,0,1,1,0,1,0,0,1,0,0,0
9198,63293,2007-01-24,0,1,0,0,1,1,1,1,1,1,1,0,1,0
9194,63295,2007-01-24,0,1,0,0,0,0,0,0,1,1,0,1,0,1
9199,63296,2007-01-24,0,1,0,1,1,1,1,1,1,0,1,0,1,0
9200,63298,2007-01-24,0,1,1,1,0,1,0,0,1,1,1,1,0,1
9196,63299,2007-01-24,0,0,0,0,0,0,1,1,1,1,0,1,1,0
9203,63301,2007-01-24,1,1,0,0,1,1,1,1,1,1,1,0,1,1
9202,63303,2007-01-24,0,1,1,0,0,0,1,0,0,0,1,1,0,0
9201,63306,2007-01-24,0,1,0,0,1,1,1,1,1,0,1,1,1,0
9207,63307,2007-01-24,1,1,0,0,1,1,0,1,1,0,0,0,1,0
9430,63309,2007-01-24,0,1,0,0,1,1,1,1,1,0,1,1,1,1
9214,63310,2007-01-24,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9206,63313,2007-01-24,1,1,0,0,1,0,1,1,0,0,0,0,1,0
9210,63315,2007-01-24,0,0,0,0,1,1,1,0,1,0,0,0,1,0
9212,63317,2007-01-24,0,1,0,0,1,1,1,1,0,0,1,1,0,0
9209,63318,2007-01-24,0,1,0,0,0,0,0,0,1,0,0,0,1,1
9213,63319,2007-01-24,1,0,0,0,1,1,1,1,0,1,1,1,1,0
9227,63320,2007-01-24,0,1,0,0,1,1,0,1,1,0,0,1,1,0
9230,63321,2007-01-24,1,1,0,0,0,1,0,1,1,1,0,1,0,0
9215,63324,2007-01-24,0,1,0,0,0,0,0,0,1,0,0,0,1,0
9225,63325,2007-01-24,1,1,0,0,0,1,0,0,0,0,0,1,1,0
9221,63333,2007-01-24,1,1,1,0,1,1,0,1,1,0,0,1,1,1
9219,63334,2007-01-24,0,0,0,0,1,0,1,1,1,0,1,1,1,0
9223,63335,2007-01-24,1,1,1,0,1,1,1,1,1,0,1,1,0,1
9216,63336,2007-01-24,1,1,1,0,1,1,1,1,1,1,1,1,1,0
9320,63337,2007-01-24,1,1,0,0,1,0,1,1,0,0,1,1,1,1
9217,63339,2007-01-24,0,0,0,1,1,0,0,1,0,1,1,1,1,1
9222,63341,2007-01-24,1,1,1,1,1,1,1,1,1,0,1,1,1,0
9226,63346,2007-01-24,0,1,1,1,1,0,1,0,1,0,1,0,0,0
9224,63348,2007-01-24,0,0,1,1,0,0,0,1,0,1,1,1,1,0
9247,63350,2007-01-24,0,,,0,0,0,0,,1,0,0,,,
9271,63351,2007-01-24,0,1,0,0,0,1,0,1,0,0,0,0,1,0
9235,63352,2007-01-24,0,0,0,0,1,0,1,1,1,0,0,0,1,0
9233,63354,2007-01-24,1,0,0,0,1,1,1,1,1,1,0,0,1,1
9229,63355,2007-01-24,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9232,63356,2007-01-24,1,0,0,0,1,1,1,1,1,0,0,1,1,0
9236,63359,2007-01-24,1,0,0,0,0,0,0,0,0,0,0,1,1,0
9234,63363,2007-01-24,0,0,0,0,1,0,0,1,1,0,0,0,1,0
9238,63365,2007-01-24,1,1,0,0,1,1,1,1,1,1,1,0,1,0
9237,63366,2007-01-24,1,1,0,0,1,0,0,1,1,1,1,0,1,0
9240,63368,2007-01-24,0,1,0,1,0,1,0,0,1,1,0,0,1,0
9239,63373,2007-01-24,0,1,0,0,1,0,1,0,1,0,0,0,1,0
9242,63374,2007-01-24,0,1,1,1,1,1,1,1,1,1,0,1,1,1
9241,63375,2007-01-24,1,0,0,1,0,0,1,1,1,0,0,0,1,0
9243,63376,2007-01-24,0,0,0,0,0,1,0,1,1,1,0,0,1,0
9251,63377,2007-01-24,1,0,1,1,1,1,1,1,0,0,1,0,0,0
9244,63378,2007-01-24,1,1,0,0,1,1,1,0,1,0,1,1,1,0
9304,63379,2007-01-24,1,1,0,1,1,0,0,1,1,1,0,0,1,0
9250,63380,2007-01-24,0,1,1,0,0,1,0,0,1,0,1,1,0,0
9248,63384,2007-01-24,0,0,0,0,1,1,0,1,1,0,0,0,1,0
9246,63389,2007-01-24,1,1,0,0,0,1,1,0,0,1,1,0,1,0
9245,63390,2007-01-24,1,1,0,1,1,1,0,1,1,0,0,1,1,0
9268,63394,2007-01-24,1,1,0,0,1,1,1,1,1,1,0,0,1,0
10125,63396,2007-01-25,0,0,0,0,1,1,0,1,0,0,0,0,1,0
9254,63397,2007-01-24,0,0,0,1,1,0,1,1,1,1,0,0,1,0
9260,63398,2007-01-24,1,1,0,0,1,1,1,1,0,1,1,1,1,0
9274,63399,2007-01-24,1,1,0,1,0,0,1,0,1,0,0,0,0,0
9249,63401,2007-01-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0
9253,63402,2007-01-24,1,0,1,0,0,1,1,1,0,0,0,1,0,0
9257,63404,2007-01-24,1,1,1,1,1,0,1,1,1,1,1,1,1,0
10234,63406,2007-01-25,0,1,0,0,0,1,0,1,0,0,0,0,1,1
9255,63410,2007-01-24,0,0,0,1,1,1,1,1,1,1,0,1,1,0
9256,63411,2007-01-24,1,1,0,0,1,0,0,1,1,0,0,1,1,0
9259,63412,2007-01-24,0,1,0,0,1,1,1,1,0,0,1,0,1,0
9258,63414,2007-01-24,1,1,0,0,1,0,0,0,0,0,1,0,1,0
9265,63415,2007-01-24,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9270,63418,2007-01-24,0,1,0,0,1,0,0,1,1,0,0,0,1,0
9262,63419,2007-01-24,1,1,1,0,1,0,0,1,1,0,0,1,0,1
9266,63422,2007-01-24,0,0,0,0,1,1,1,0,1,0,1,1,1,1
9380,63423,2007-01-24,1,1,1,0,1,1,0,1,1,0,1,0,1,0
9263,63424,2007-01-24,1,0,0,0,1,1,1,0,1,0,0,0,0,0
9279,63425,2007-01-24,1,1,1,0,1,0,1,0,0,1,0,1,0,1
9267,63426,2007-01-24,0,0,0,0,0,0,1,0,1,0,1,1,1,0
9336,63427,2007-01-24,1,1,1,1,1,1,1,1,1,0,0,1,0,1
9273,63429,2007-01-24,1,1,0,1,1,1,1,1,0,0,1,1,1,0
9275,63430,2007-01-24,0,1,0,0,1,0,0,0,1,0,0,1,0,1
20541,63432,2008-01-01,1,0,1,0,1,1,1,1,0,0,1,1,0,0
9293,63433,2007-01-24,1,1,0,0,1,1,1,0,0,1,0,1,1,0
9280,63435,2007-01-24,0,0,1,0,0,1,1,1,0,0,0,1,1,1
9282,63437,2007-01-24,1,0,1,0,1,0,1,0,1,0,0,1,1,0
9291,63439,2007-01-24,0,0,0,0,1,1,0,1,1,0,0,0,1,1
9278,63440,2007-01-24,0,0,0,1,1,1,0,1,1,0,0,0,1,0
9325,63441,2007-01-24,1,1,0,0,0,0,1,1,1,0,1,0,0,0
9296,63442,2007-01-24,0,0,1,1,0,1,1,1,0,0,0,0,0,1
9396,63444,2007-01-24,1,1,0,0,1,0,1,1,1,0,0,1,1,0
9545,63446,2007-01-24,0,0,0,1,0,1,0,0,1,0,1,1,0,0
9292,63448,2007-01-24,1,0,0,1,1,1,1,1,1,0,1,0,1,0
9289,63452,2007-01-24,0,1,0,0,1,0,1,1,0,0,0,1,1,1
9417,63454,2007-01-24,,,,,,,,,,,,,,
9288,63456,2007-01-24,0,1,1,1,1,1,0,1,1,1,0,0,1,0
9294,63458,2007-01-24,1,1,1,1,1,1,1,1,1,0,0,1,1,1
9311,63459,2007-01-24,0,1,0,1,1,0,0,0,1,0,1,0,1,1
9285,63460,2007-01-24,1,1,0,0,1,1,1,1,1,1,0,0,1,0
9315,63462,2007-01-24,1,0,1,0,1,1,1,1,0,0,1,0,0,0
9290,63463,2007-01-24,0,1,1,1,1,1,1,1,1,0,1,1,1,1
9310,63466,2007-01-24,0,0,0,0,1,1,0,1,1,0,1,1,1,0
9295,63467,2007-01-24,1,1,1,1,1,0,0,0,0,0,0,1,1,1
9306,63468,2007-01-24,1,1,0,1,1,0,0,1,1,1,0,0,1,0
9297,63469,2007-01-24,1,0,1,1,1,0,0,1,1,1,1,0,1,1
9337,63471,2007-01-24,1,0,0,0,1,0,0,1,0,0,0,1,1,0
9303,63473,2007-01-24,1,1,1,0,1,1,1,0,0,1,0,0,0,0
9308,63474,2007-01-24,0,1,1,0,1,1,1,1,0,1,0,1,1,0
9314,63477,2007-01-24,1,1,0,0,1,1,1,0,0,0,0,1,1,0
9466,63478,2007-01-24,1,1,1,1,0,0,0,0,1,0,1,1,0,1
9301,63479,2007-01-24,0,1,1,0,0,0,0,0,1,0,1,1,0,0
9300,63480,2007-01-24,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9305,63481,2007-01-24,,,,,,,,,,,,,,
9302,63482,2007-01-24,1,0,0,0,1,0,1,1,0,1,1,1,1,0
9307,63484,2007-01-24,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9329,63485,2007-01-24,0,0,0,1,1,1,1,1,0,0,1,0,0,0
9363,63486,2007-01-24,0,0,0,0,1,1,1,1,0,1,1,1,1,0
9312,63487,2007-01-24,0,0,0,0,0,1,0,0,1,0,1,0,1,1
9682,63488,2007-01-24,0,0,0,0,1,1,0,1,1,0,0,0,1,1
9313,63489,2007-01-24,0,1,0,0,1,0,0,1,1,0,0,0,1,
9316,63491,2007-01-24,0,1,0,0,0,0,0,1,0,0,0,1,1,0
9317,63492,2007-01-24,0,1,0,0,1,1,0,1,0,0,1,0,1,1
9321,63493,2007-01-24,0,0,0,0,0,0,0,0,1,1,0,1,1,1
9372,63497,2007-01-24,0,1,0,0,0,1,0,0,1,0,0,0,1,0
9326,63498,2007-01-24,1,0,0,0,1,1,1,1,0,0,0,1,1,1
9339,63499,2007-01-24,1,1,0,1,1,1,1,0,0,0,1,0,1,1
9323,63501,2007-01-24,0,1,0,0,1,0,0,1,1,0,0,0,0,1
9347,63502,2007-01-24,0,0,0,1,1,0,0,1,1,1,0,1,1,1
9322,63503,2007-01-24,0,0,0,0,1,1,1,0,0,0,0,0,0,0
9341,63504,2007-01-24,0,1,0,0,1,0,0,1,0,0,1,0,1,1
9327,63506,2007-01-24,1,1,0,0,1,1,1,1,1,0,1,1,0,1
9333,63507,2007-01-24,0,0,0,1,1,1,1,1,1,1,0,0,1,1
9332,63509,2007-01-24,1,0,1,1,0,1,1,0,0,0,0,1,1,1
9335,63510,2007-01-24,1,1,0,1,1,0,1,0,1,0,1,1,1,0
9331,63511,2007-01-24,0,0,0,0,1,1,0,1,1,0,1,0,0,0
9476,63512,2007-01-24,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9340,63513,2007-01-24,1,0,1,0,1,1,0,0,1,1,0,0,1,0
9328,63517,2007-01-24,0,1,0,0,1,0,0,0,0,1,1,1,1,1
9338,63519,2007-01-24,1,1,0,1,1,1,1,1,1,0,0,1,1,1
9343,63520,2007-01-24,,,,,,,,,,,,,,
10320,63521,2007-01-26,0,1,0,1,1,1,1,1,1,0,0,1,1,0
9342,63522,2007-01-24,0,0,0,0,1,1,1,0,1,0,0,1,0,1
9330,63523,2007-01-24,0,0,0,1,1,0,0,1,1,0,0,1,1,0
9416,63524,2007-01-24,0,1,0,0,1,0,0,1,1,0,0,0,0,1
9375,63533,2007-01-24,1,0,0,0,1,1,0,1,0,0,0,0,1,0
9350,63534,2007-01-24,0,0,0,0,1,0,1,1,1,0,1,1,1,0
10567,63536,2007-01-26,0,0,0,1,1,1,1,1,0,0,1,0,,0
9345,63538,2007-01-24,1,0,0,0,1,1,1,1,0,0,1,1,1,1
9344,63540,2007-01-24,1,1,1,0,1,0,1,1,1,0,0,0,1,1
9368,63541,2007-01-24,0,1,1,0,1,1,0,1,1,0,1,1,0,0
9351,63542,2007-01-24,1,0,0,1,1,1,0,1,0,0,0,0,1,0
9346,63543,2007-01-24,,,,,,,,,,,,,,
9387,63544,2007-01-24,1,1,1,0,1,0,0,0,1,0,0,,,1
9349,63545,2007-01-24,1,1,0,0,1,1,1,0,1,0,1,1,1,1
9361,63546,2007-01-24,1,1,0,1,1,1,1,1,1,0,1,0,1,0
9352,63547,2007-01-24,0,1,0,0,0,1,1,0,1,0,0,0,1,0
9360,63548,2007-01-24,1,1,1,0,0,0,0,0,0,0,1,1,1,1
9356,63549,2007-01-24,1,1,0,0,1,1,0,1,0,0,1,1,1,0
9355,63551,2007-01-24,1,0,0,0,0,1,0,1,0,0,0,1,1,1
9354,63552,2007-01-24,0,0,0,0,1,1,0,1,1,1,0,1,0,0
9353,63554,2007-01-24,0,1,1,0,0,1,0,1,0,1,1,1,1,0
9359,63555,2007-01-24,0,1,0,0,1,0,1,1,0,0,1,0,1,1
9357,63556,2007-01-24,1,1,0,1,1,0,0,0,0,0,1,1,0,0
9358,63558,2007-01-24,0,1,0,1,0,1,0,0,1,0,1,1,1,0
9365,63564,2007-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10913,63566,2007-01-27,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9366,63567,2007-01-24,1,1,0,0,1,1,1,1,1,1,1,0,1,0
9408,63570,2007-01-24,1,0,1,1,1,1,1,0,0,0,0,1,1,1
9378,63571,2007-01-24,0,1,1,0,1,1,1,1,1,0,1,1,1,0
9370,63572,2007-01-24,1,0,0,0,1,1,0,1,1,0,0,1,1,1
9367,63573,2007-01-24,1,1,0,1,1,1,1,1,0,1,1,1,1,0
9373,63574,2007-01-24,1,1,0,1,1,0,1,1,1,0,0,1,1,1
9455,63575,2007-01-24,1,0,0,0,1,1,0,1,0,1,0,0,1,1
9371,63577,2007-01-24,1,1,1,0,1,0,1,1,0,1,1,1,1,0
9369,63578,2007-01-24,1,1,0,1,1,1,1,1,0,1,1,0,0,0
9374,63581,2007-01-24,1,0,0,1,1,0,0,1,1,0,1,1,0,0
9382,63587,2007-01-24,1,0,0,0,0,1,1,1,0,1,1,0,1,0
9379,63588,2007-01-24,1,1,0,1,1,1,1,1,1,1,0,1,1,0
9381,63590,2007-01-24,0,1,0,1,1,1,1,1,0,0,0,0,1,0
9385,63592,2007-01-24,0,1,,0,0,0,,1,0,,0,,,
9386,63596,2007-01-24,1,0,1,0,1,1,1,1,0,0,1,0,1,0
9388,63597,2007-01-24,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9391,63598,2007-01-24,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9383,63599,2007-01-24,0,1,0,0,1,1,1,1,0,0,0,0,1,1
9384,63601,2007-01-24,1,1,0,1,1,0,1,1,1,1,1,1,1,0
9420,63603,2007-01-24,1,0,1,0,1,1,1,1,0,0,1,1,1,1
9398,63605,2007-01-24,0,0,0,0,1,1,0,0,1,1,1,1,1,0
9406,63606,2007-01-24,0,0,0,0,1,0,0,0,0,1,0,1,1,0
9392,63608,2007-01-24,1,0,1,0,1,1,1,1,1,0,0,0,1,0
9394,63612,2007-01-24,0,1,0,0,0,0,0,0,1,0,1,1,0,1
9397,63613,2007-01-24,1,1,0,1,1,0,0,1,0,0,0,1,1,0
9395,63614,2007-01-24,0,1,0,0,1,1,0,1,1,0,0,0,1,1
9413,63616,2007-01-24,1,0,1,1,1,1,1,1,1,1,1,1,1,0
9405,63617,2007-01-24,0,1,0,0,1,1,0,0,0,1,1,1,0,0
9400,63618,2007-01-24,0,1,1,1,1,1,1,1,0,0,1,1,0,0
9401,63619,2007-01-24,0,0,0,0,1,0,0,1,1,0,1,0,1,1
9404,63620,2007-01-24,1,0,1,0,1,1,0,1,0,0,1,1,1,1
9402,63623,2007-01-24,0,1,0,0,1,1,0,1,1,0,1,0,0,0
9409,63624,2007-01-24,1,1,0,1,1,0,1,1,1,0,0,1,1,1
9407,63626,2007-01-24,1,1,0,0,1,0,0,1,1,0,1,0,1,0
9410,63629,2007-01-24,0,0,1,0,1,1,1,1,,1,0,0,0,1
9414,63632,2007-01-24,1,1,1,1,1,0,1,0,1,0,1,0,0,0
9415,63634,2007-01-24,0,1,0,0,1,0,1,1,1,1,0,0,1,0
10379,63635,2007-01-26,1,0,0,0,1,0,0,0,1,1,1,0,0,0
9418,63637,2007-01-24,0,1,0,0,0,0,0,0,0,0,1,1,0,0
9411,63640,2007-01-24,1,1,1,1,1,0,1,1,1,1,1,0,1,1
9421,63642,2007-01-24,1,0,1,0,1,1,1,1,1,0,1,1,1,0
9426,63643,2007-01-24,0,1,0,0,1,0,1,1,1,0,0,0,1,0
9428,63645,2007-01-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9443,63646,2007-01-24,0,1,1,1,1,1,0,0,1,0,1,1,1,1
9554,63648,2007-01-24,0,0,0,0,1,1,1,1,1,1,1,1,1,1
9423,63649,2007-01-24,1,1,1,0,1,1,1,1,0,1,0,1,1,1
9432,63650,2007-01-24,0,1,0,0,1,1,0,1,0,0,1,1,1,0
9425,63651,2007-01-24,0,1,0,0,1,1,0,1,1,0,0,1,1,0
