user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05R,Q06,Q07R,Q08,Q09,Q10,Q11R,Q12,Q13,Q14,Q15,Q16,Q17R,Q18,Q19,Q20,Q21,Q22
191054,female,23.2,1323,2009-01-17T05:24:23Z,2009-01-17T05:28:26Z,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
191082,male,15.2,1324,2009-01-17T13:59:54Z,2009-01-17T14:03:18Z,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree
184547,female,18.8,1325,2009-01-17T15:06:36Z,2009-01-17T15:09:00Z,strongly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree
191111,female,35,1326,2009-01-17T18:15:49Z,2009-01-17T18:21:58Z,slightly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree
191112,female,24.3,1327,2009-01-17T18:35:45Z,2009-01-17T18:38:02Z,strongly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,strongly disagree
156503,female,32.8,1328,2009-01-18T01:23:26Z,2009-01-18T01:29:36Z,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree
191204,female,16,1329,2009-01-18T05:47:25Z,2009-01-18T05:59:32Z,strongly agree,strongly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly agree
191214,female,19.4,1330,2009-01-18T07:31:01Z,2009-01-18T07:32:44Z,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
191233,female,16.6,1331,2009-01-18T11:35:25Z,2009-01-18T11:39:43Z,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly agree,slightly agree
191246,male,17.5,1332,2009-01-18T13:59:22Z,2009-01-18T14:03:55Z,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree
191242,male,49.3,1333,2009-01-18T14:37:22Z,2009-01-18T14:41:00Z,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly agree,strongly agree
191276,female,21.8,1334,2009-01-18T17:18:50Z,2009-01-18T17:20:01Z,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
191297,male,41,1335,2009-01-18T19:33:15Z,2009-01-18T19:35:17Z,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly agree,strongly disagree
191329,female,57,1336,2009-01-18T23:17:26Z,2009-01-18T23:23:06Z,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly agree,slightly disagree
191339,male,21,1337,2009-01-18T23:33:54Z,2009-01-18T23:36:25Z,slightly agree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree
191396,female,20,1338,2009-01-19T08:34:56Z,2009-01-19T08:35:59Z,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree
191403,female,20.1,1339,2009-01-19T09:59:12Z,2009-01-19T10:02:14Z,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree
191410,male,33.9,1340,2009-01-19T12:42:14Z,2009-01-19T12:43:47Z,slightly agree,strongly agree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree
191432,female,57.7,1341,2009-01-19T17:31:33Z,2009-01-19T17:34:34Z,strongly agree,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly agree,slightly agree
191434,male,24.9,1342,2009-01-19T17:36:22Z,2009-01-19T17:38:54Z,slightly agree,slightly disagree,strongly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly agree,slightly disagree
191443,female,15,1343,2009-01-19T18:45:24Z,2009-01-19T18:48:04Z,slightly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,slightly agree,slightly disagree
191496,female,21.2,1344,2009-01-20T00:08:28Z,2009-01-20T00:09:52Z,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree
191524,male,20.1,1345,2009-01-20T04:30:22Z,2009-01-20T04:32:05Z,slightly agree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly agree
191556,female,18.1,1346,2009-01-20T13:00:32Z,2009-01-20T13:04:55Z,slightly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree
191557,female,22.3,1347,2009-01-20T13:12:30Z,2009-01-20T13:16:12Z,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree
191579,female,42.7,1348,2009-01-20T15:54:41Z,2009-01-20T16:06:02Z,strongly agree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree
191691,female,20.8,1349,2009-01-21T04:33:30Z,2009-01-21T04:34:59Z,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree
191713,female,40.7,1350,2009-01-21T08:49:22Z,2009-01-21T08:51:55Z,strongly agree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree
191708,female,24.4,1351,2009-01-21T15:54:40Z,2009-01-21T15:56:17Z,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly agree
113508,male,24.2,1352,2009-01-21T18:22:02Z,2009-01-21T18:27:51Z,slightly agree,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,strongly agree,slightly disagree
191781,female,24.2,1353,2009-01-21T21:38:37Z,2009-01-21T21:39:54Z,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
180551,female,17.3,1354,2009-01-22T01:17:20Z,2009-01-22T01:20:22Z,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree
