user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05,Q06,Q07R,Q08,Q09R,Q10R,Q11R,Q12R,Q13,Q14,Q15R,Q16,Q17R,Q18,Q19R,Q20R,Q21,Q22,Q23R,Q24,Q25R
136260,female,19.1,176,2008-03-12T10:25:54Z,2008-03-12T10:27:44Z,strongly agree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly agree
136265,female,19.9,177,2008-03-12T10:29:56Z,2008-03-12T10:31:47Z,slightly agree,slightly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree
136262,female,19.2,178,2008-03-12T10:31:08Z,2008-03-12T10:33:33Z,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree
136269,female,20.5,179,2008-03-12T10:31:11Z,2008-03-12T10:33:34Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree
136264,male,18.3,180,2008-03-12T10:30:27Z,2008-03-12T10:33:41Z,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree
136257,female,18.3,181,2008-03-12T10:32:26Z,2008-03-12T10:34:13Z,slightly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree
106518,female,18.9,182,2008-03-12T10:32:17Z,2008-03-12T10:34:25Z,slightly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly agree
136268,female,19,183,2008-03-12T10:34:42Z,2008-03-12T10:36:25Z,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly disagree
136263,female,18.8,184,2008-03-12T10:42:45Z,2008-03-12T10:45:13Z,slightly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree
136270,male,20.8,185,2008-03-12T10:46:06Z,2008-03-12T10:48:56Z,strongly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree
170609,female,19.3,187,2008-10-01T11:45:29Z,2008-10-01T11:49:50Z,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,NA,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree
170632,male,45.3,188,2008-10-01T17:22:54Z,2008-10-01T17:26:05Z,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree
170607,male,24,189,2008-10-01T20:07:00Z,2008-10-01T20:17:29Z,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree
170657,female,18.3,190,2008-10-01T21:55:35Z,2008-10-01T21:57:45Z,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree
170740,female,27,191,2008-10-02T07:43:50Z,2008-10-02T07:45:42Z,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree
170598,female,14.9,192,2008-10-02T08:49:49Z,2008-10-02T08:52:53Z,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree
170742,female,28.5,193,2008-10-02T09:05:49Z,2008-10-02T09:08:50Z,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly agree
170758,female,26.9,194,2008-10-02T15:31:32Z,2008-10-02T15:34:18Z,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree
169134,male,16.1,195,2008-10-02T19:18:27Z,2008-10-02T19:20:25Z,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree
170783,male,49.8,196,2008-10-02T19:20:47Z,2008-10-02T19:27:48Z,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,NA,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree
170827,female,23,197,2008-10-02T23:41:31Z,2008-10-02T23:43:04Z,strongly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,strongly disagree
170842,female,18.1,198,2008-10-03T00:48:03Z,2008-10-03T00:49:50Z,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree
170861,male,27,199,2008-10-03T04:18:41Z,2008-10-03T04:23:36Z,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly disagree,strongly disagree
170880,female,29.5,200,2008-10-03T07:16:48Z,2008-10-03T07:19:19Z,strongly disagree,slightly disagree,strongly agree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
170909,female,31,201,2008-10-03T15:49:57Z,2008-10-03T15:51:48Z,strongly agree,strongly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree
170936,female,21.9,202,2008-10-03T23:19:22Z,2008-10-03T23:21:03Z,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly agree
161676,male,32.9,203,2008-10-04T05:43:23Z,2008-10-04T05:45:13Z,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree
