user_id,sex,age,f_easian,f_wasian,f_white,m_easian,m_wasian,m_white
55188,female,48.6,"2,3,1,4,5","2,3,1,4,5","2,1,3,4,5","2,4,3,1,5","3,2,1,4,5","4,3,2,5,1"
55190,male,36.7,"1,2,3,4,5","2,3,1,4,5","1,2,3,4,5","3,2,1,4,5","4,3,2,1,5","4,3,5,2,1"
55193,male,26.5,"1,2,3,4,5","3,2,1,4,5","2,3,1,4,5","2,1,3,4,5","3,4,2,5,1","2,3,5,4,1"
55189,male,28.0,"3,4,2,1,5","3,1,2,4,5","3,1,2,5,4","3,2,1,5,4","1,2,3,4,5","2,3,4,5,1"
55196,female,30.0,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","1,3,2,4,5","2,1,3,4,5","2,3,1,4,5"
55200,male,19.1,"1,2,3,5,4","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","3,4,2,5,1","4,2,5,3,1"
55195,male,23.4,"2,3,1,5,4","2,1,3,4,5","2,1,3,5,4","4,3,5,2,1","4,1,3,5,2","4,3,2,1,5"
55199,male,43.3,"3,2,4,1,5","3,2,1,4,5","3,1,2,4,5","2,1,3,4,5","3,1,2,4,5","3,4,2,1,5"
55202,female,25.0,"3,2,1,4,5","2,3,1,4,5","1,2,3,4,5","2,3,4,5,1","2,3,1,4,5","4,3,2,1,5"
55199,male,43.3,"4,3,2,1,5","2,3,4,1,5","2,3,1,4,5","2,3,1,4,5","2,3,1,4,5","3,2,4,1,5"
54264,male,18.3,"3,2,1,4,5","3,2,4,1,5","2,3,4,5,1","3,4,1,2,5","3,2,1,5,4","3,4,2,5,1"
55211,male,30.3,"2,4,3,5,1","3,2,4,1,5","3,2,4,1,5","4,3,2,5,1","2,3,4,1,5","3,2,4,5,1"
55207,male,55.3,"1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","1,3,2,4,5","3,2,4,1,5","3,4,5,2,1"
55215,female,15.7,"1,2,3,4,5","2,1,3,4,5","2,3,1,4,5","3,2,1,4,5","3,2,1,4,5","3,2,1,4,5"
55217,female,30.7,"2,4,3,5,1","1,3,2,4,5","1,2,3,4,5","5,4,3,2,1","4,3,2,5,1","5,4,3,2,1"
55216,male,36.0,"3,1,2,5,4","1,2,3,4,5","1,3,2,4,5","3,1,2,4,5","2,3,4,1,5","3,4,2,5,1"
55220,male,50.2,"5,4,3,2,1","4,3,2,5,1","5,4,3,2,1","5,4,3,1,2","4,3,2,1,5","5,4,3,2,1"
55223,female,25.4,"3,2,4,1,5","3,2,1,4,5","3,2,1,4,5","4,3,2,5,1","2,3,4,1,5","3,4,2,5,1"
55161,female,45.3,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","4,3,2,5,1","4,5,3,2,1"
55227,male,15.5,"3,2,4,1,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","3,2,1,4,5","3,2,1,4,5"
55234,male,39.1,"1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","3,2,1,4,5","3,4,5,2,1","2,1,3,4,5"
55235,male,17.6,"5,3,1,2,4","2,1,3,4,5","1,2,3,4,5","4,2,3,1,5","1,3,2,4,5","4,5,3,2,1"
55236,male,63.0,"3,2,5,4,1","3,4,2,5,1","2,1,3,4,5","4,5,3,2,1","2,3,1,4,5","2,5,4,3,1"
55238,female,17.7,"3,2,1,4,5","1,2,3,4,5","1,2,3,4,5","4,2,5,3,1","2,3,4,1,5","3,4,5,2,1"
55239,male,15.2,"2,3,1,4,5","2,1,4,3,5","1,2,3,4,5","2,1,5,4,3","1,2,3,5,4","1,2,3,4,5"
55240,male,24.6,"3,2,4,1,5","3,2,1,4,5","1,2,3,4,5","3,4,2,5,1","3,4,2,1,5","3,2,4,1,5"
55242,male,23.3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,2,4,1,5","3,4,2,1,5","3,4,2,1,5"
55244,,,"1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","4,5,3,2,1","4,3,2,1,5","4,3,2,5,1"
55252,female,31.3,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","5,4,2,3,1","3,2,4,5,1","5,4,3,2,1"
55254,male,34.2,"1,2,3,4,5","2,1,4,3,5","1,2,3,4,5","4,3,2,1,5","2,1,4,3,5","1,2,3,4,5"
55256,male,24.6,"1,3,2,5,4","2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","3,2,1,4,5","2,3,5,1,4"
55258,female,19.5,"1,3,2,4,5","1,2,3,4,5","1,2,3,4,5","3,2,1,4,5","2,1,3,4,5","3,2,1,4,5"
55253,female,25.2,"1,3,2,4,5","1,2,3,4,5","1,2,3,4,5","3,1,2,4,5","3,1,2,4,5","3,4,1,5,2"
55259,female,15.3,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","3,1,4,2,5","3,2,4,5,1","3,4,2,1,5"
55257,male,47.6,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,4,1,5","3,4,2,1,5","3,4,2,5,1"
55266,male,20.2,"3,1,2,4,5","2,3,1,4,5","2,1,3,4,5","4,3,2,5,1","3,4,2,5,1","3,4,2,5,1"
55265,male,56.6,"2,3,1,5,4","2,1,3,4,5","1,2,3,4,5","4,2,1,5,3","4,3,2,5,1","4,3,5,2,1"
55264,male,32.8,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,3,2,1,5","5,4,3,2,1","5,4,3,2,1"
55271,female,29.4,"1,5,4,3,2","1,3,4,2,5","2,4,3,1,5","4,2,1,3,5","1,2,5,4,3","2,3,5,1,4"
55260,female,37.2,"2,1,3,4,5","3,2,1,4,5","2,1,3,4,5","4,3,5,2,1","2,3,1,4,5","3,4,5,2,1"
55225,male,20.7,"4,3,2,1,5","1,2,4,3,5","3,2,1,4,5","4,5,3,2,1","4,5,3,2,1","3,5,4,2,1"
55272,male,20.7,"1,2,3,4,5","2,3,1,4,5","2,1,3,4,5","4,5,3,2,1","3,2,4,1,5","4,3,2,5,1"
55210,male,18.8,"2,4,3,1,5","2,3,1,4,5","2,3,4,1,5","4,5,3,2,1","3,4,2,5,1","4,3,2,5,1"
55275,male,29.8,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,5,4","1,2,3,4,5","1,2,4,3,5"
55278,female,25.5,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","3,2,4,5,1","4,5,3,2,1"
55279,female,19.3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1","2,3,1,4,5","4,3,5,2,1"
55281,female,21.6,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","2,3,4,1,5","3,2,4,5,1"
55286,male,22.9,"1,3,2,4,5","2,1,3,4,5","1,2,4,3,5","5,2,3,4,1","3,4,2,5,1","5,4,3,2,1"
55288,male,21.6,"4,3,5,1,2","2,1,3,4,5","2,3,1,5,4","4,5,2,3,1","1,2,3,4,5","2,1,3,4,5"
55287,male,23.5,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","4,3,5,1,2","3,4,2,1,5","2,3,4,5,1"
55296,female,16.3,"2,1,3,4,5","2,3,1,4,5","2,3,1,4,5","3,2,4,1,5","2,3,1,4,5","2,3,1,4,5"
55246,male,40.6,"1,3,2,4,5","2,3,1,4,5","2,1,3,4,5","1,3,2,4,5","1,2,3,4,5","2,3,1,4,5"
55302,male,28.5,"2,3,4,5,1","4,5,1,3,2","4,5,1,2,3","2,1,5,3,4","1,4,2,5,3","3,5,4,2,1"
55298,male,58.7,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,5,4"
55301,male,22.9,"1,2,3,4,5","2,3,1,4,5","1,2,3,4,5","2,4,3,1,5","4,3,2,1,5","3,4,5,2,1"
55308,male,51.3,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","3,1,4,2,5","1,2,3,4,5","2,3,1,4,5"
55314,male,38.6,"1,2,4,3,5","2,1,3,4,5","3,2,1,4,5","2,1,3,4,5","4,1,2,3,5","3,4,2,1,5"
55315,female,22.7,"1,2,3,4,5","2,3,1,4,5","2,1,3,4,5","5,3,4,2,1","3,2,1,4,5","3,4,2,1,5"
55318,male,34.9,"2,1,4,3,5","1,2,4,3,5","3,1,2,4,5","3,4,2,1,5","1,3,4,5,2","3,2,4,5,1"
55321,male,27.3,"2,3,1,4,5","2,1,3,4,5","2,3,1,4,5","5,4,3,2,1","3,4,2,5,1","3,4,2,5,1"
55325,male,35.9,"1,3,2,4,5","3,2,1,4,5","1,2,3,4,5","3,2,1,4,5","3,1,2,4,5","4,2,1,3,5"
55329,male,33.2,"3,4,5,2,1","3,2,1,4,5","2,3,4,1,5","3,2,4,5,1","3,2,1,4,5","4,3,2,1,5"
55331,male,30.1,"3,2,1,4,5","1,3,2,4,5","1,2,3,4,5","1,2,3,4,5","2,1,3,4,5","2,3,4,1,5"
55337,male,40.2,"2,3,4,1,5","2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","3,1,2,4,5","1,2,3,4,5"
55347,male,33.8,"2,3,4,1,5","3,2,1,4,5","1,2,3,4,5","4,2,1,3,5","1,2,4,3,5","2,4,1,5,3"
55349,male,32.4,"5,4,1,3,2","5,4,3,1,2","5,4,3,1,2","5,4,1,2,3","1,5,4,2,3","1,5,4,3,2"
55351,male,32.0,"1,2,3,4,5","1,3,2,4,5","2,1,3,4,5","3,4,2,5,1","3,4,1,2,5","3,4,2,1,5"
55352,male,34.9,"3,2,1,4,5","2,3,4,1,5","2,3,1,4,5","5,4,3,2,1","3,2,4,1,5","3,4,2,5,1"
55344,female,36.3,"1,2,4,3,5","1,2,3,4,5","2,1,3,4,5","4,2,5,3,1","2,4,3,1,5","4,3,5,2,1"
55356,female,29.0,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","4,2,3,1,5","3,1,2,4,5","1,2,3,4,5"
55357,male,41.5,"5,2,1,4,3","5,4,1,2,3","5,4,1,3,2","5,3,2,1,4","5,2,1,4,3","1,5,2,3,4"
55358,female,23.9,"2,3,1,5,4","2,3,1,4,5","1,2,3,4,5","4,3,5,2,1","2,3,4,5,1","2,3,4,1,5"
55360,male,45.8,"2,3,1,4,5","2,1,3,4,5","2,1,3,4,5","2,3,1,4,5","2,3,1,4,5","2,3,4,1,5"
55359,male,33.9,"2,3,1,4,5","2,3,1,4,5","2,1,3,4,5","3,4,5,2,1","3,4,2,1,5","4,5,3,2,1"
55362,female,23.2,"2,1,3,4,5","2,3,1,4,5","2,1,3,4,5","2,3,1,4,5","2,3,1,4,5","3,2,1,4,5"
55365,male,30.8,"5,4,3,1,2","5,4,3,1,2","5,4,1,3,2","5,4,1,2,3","5,4,1,3,2","1,2,5,3,4"
55371,female,32.9,"4,3,2,5,1","3,2,4,5,1","3,2,4,5,1","5,4,3,2,1","3,4,2,5,1","4,5,3,2,1"
55368,female,19.1,"2,3,4,1,5","3,4,2,1,5","2,1,3,4,5","3,2,4,1,5","3,2,4,1,5","3,2,1,4,5"
55374,female,24.5,"2,1,3,4,5","2,3,1,4,5","2,1,3,4,5","3,4,2,1,5","3,4,2,1,5","3,4,5,2,1"
55363,male,23.7,"1,2,3,5,4","2,1,3,4,5","2,1,3,5,4","2,1,3,4,5","3,2,4,5,1","2,4,3,1,5"
55379,male,20.7,"1,3,2,4,5","1,2,3,4,5","1,2,3,4,5","5,4,1,3,2","3,2,1,4,5","4,3,2,5,1"
55380,female,16.6,"1,2,3,4,5","1,3,2,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
55376,male,23.1,"1,4,2,5,3","1,2,3,4,5","2,1,3,4,5","1,4,2,5,3","3,2,1,4,5","4,3,2,1,5"
55369,male,43.6,"3,2,4,1,5","3,2,4,5,1","3,1,2,4,5","4,3,1,2,5","4,3,5,2,1","4,3,5,2,1"
55378,female,38.8,"5,4,3,2,1","2,3,4,1,5","4,2,3,5,1","5,4,3,2,1","3,4,2,5,1","4,3,5,2,1"
55382,female,27.5,"3,2,4,1,5","2,3,1,4,5","2,1,3,4,5","3,2,1,4,5","3,2,1,4,5","2,3,1,4,5"
55386,male,26.5,"1,2,3,4,5","1,4,2,3,5","1,2,3,4,5","3,4,5,2,1","4,3,1,5,2","3,4,5,2,1"
55388,female,27.7,"1,2,4,3,5","2,1,3,4,5","1,2,3,4,5","4,1,3,2,5","1,2,3,4,5","3,2,4,5,1"
55385,male,23.4,"2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","2,1,3,4,5"
55390,male,39.9,"3,4,2,5,1","2,3,4,1,5","3,2,1,4,5","1,2,3,4,5","5,4,3,2,1","5,4,3,2,1"
55389,male,30.3,"3,2,4,5,1","1,2,3,4,5","2,3,1,4,5","3,4,5,2,1","2,3,4,1,5","3,2,4,5,1"
55395,male,21.8,"1,2,4,3,5","2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","1,2,4,3,5","4,2,5,3,1"
55399,male,23.8,"2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","4,5,3,2,1","4,3,2,1,5","2,4,3,5,1"
55377,male,18.5,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","3,4,5,1,2","3,5,4,2,1"
55398,male,31.8,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","3,1,2,4,5","1,2,3,4,5","3,1,2,4,5"
55391,male,51.8,"2,3,1,4,5","3,2,1,4,5","1,3,2,4,5","2,1,4,3,5","3,1,2,4,5","4,3,1,2,5"
55401,male,37.3,"5,4,3,1,2","1,2,5,4,3","5,4,2,1,3","5,1,4,2,3","5,1,4,3,2","1,4,5,2,3"
55391,male,51.8,"1,3,2,5,4","3,4,1,2,5","1,2,3,4,5","2,3,4,1,5","3,1,2,4,5","4,3,2,1,5"
55412,female,18.5,"3,4,5,2,1","1,2,3,4,5","5,4,1,3,2","2,1,3,4,5","3,4,2,5,1","3,4,5,2,1"
55418,male,41.2,"3,1,5,2,4","3,1,4,5,2","4,5,1,2,3","2,4,1,5,3","5,4,2,1,3","1,3,4,2,5"
55416,male,26.2,"3,2,1,4,5","2,1,3,4,5","2,3,1,4,5","4,3,1,2,5","3,2,4,1,5","3,2,1,4,5"
55417,female,18.2,"1,2,3,4,5","2,3,1,4,5","3,1,2,4,5","2,4,3,1,5","3,4,2,5,1","3,2,4,1,5"
55419,female,13.8,"3,2,1,4,5","1,2,3,4,5","2,1,3,4,5","3,2,4,1,5","2,3,1,4,5","2,4,1,3,5"
55415,female,20.0,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,2,4,1,5","2,1,4,3,5","2,3,1,4,5"
55427,female,27.5,"2,3,4,1,5","2,3,1,4,5","2,3,1,4,5","3,2,1,4,5","2,1,3,4,5","4,3,2,5,1"
55431,female,47.2,"5,3,4,2,1","2,1,3,5,4","4,3,5,2,1","4,3,2,5,1","2,1,3,4,5","4,3,2,1,5"
55430,male,20.4,"3,2,4,1,5","2,3,4,1,5","2,1,3,4,5","3,4,5,2,1","3,2,4,1,5","3,2,4,5,1"
55436,male,25.3,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","5,4,3,2,1","4,3,2,5,1","4,3,2,5,1"
55433,female,19.0,"3,1,2,4,5","2,1,3,4,5","2,1,3,4,5","3,2,1,4,5","2,1,3,4,5","2,3,1,4,5"
55446,male,29.7,"1,2,3,4,5","3,2,1,4,5","2,1,3,4,5","3,2,5,4,1","4,3,5,2,1","5,4,2,3,1"
55425,female,29.2,"4,5,3,1,2","4,5,3,1,2","5,4,2,3,1","5,4,1,2,3","4,5,3,1,2","4,5,2,3,1"
55453,female,13.3,"1,2,3,5,4","3,1,2,4,5","1,2,3,4,5","2,5,4,1,3","1,2,3,4,5","1,2,3,4,5"
55456,male,27.4,"2,3,4,5,1","2,1,3,4,5","2,3,1,4,5","3,2,4,1,5","1,2,3,4,5","1,2,3,4,5"
55454,male,15.1,"2,3,1,4,5","1,2,4,3,5","1,3,2,4,5","5,4,2,1,3","5,4,3,1,2","5,4,3,2,1"
55450,female,18.2,"1,2,3,4,5","2,1,3,4,5","2,3,1,4,5","3,4,2,1,5","2,1,3,4,5","2,3,4,1,5"
55459,male,24.6,"2,1,3,4,5","1,2,3,4,5","1,2,3,4,5","4,2,1,3,5","3,1,2,4,5","4,5,3,2,1"
55460,male,19.1,"5,4,2,3,1","5,4,3,2,1","5,4,3,2,1","5,2,1,3,4","5,1,4,2,3","5,4,1,2,3"
55460,male,19.1,"3,2,4,1,5","1,3,2,4,5","1,2,3,4,5","3,2,4,1,5","3,1,2,4,5","3,2,4,1,5"
55461,female,31.7,"2,3,1,5,4","3,2,1,4,5","3,2,4,1,5","2,1,4,3,5","1,2,3,4,5","1,3,4,2,5"
55466,male,20.1,"1,3,5,4,2","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
55467,male,20.8,"1,2,3,4,5","1,2,3,4,5","2,3,1,5,4","5,4,3,2,1","1,3,2,4,5","5,4,3,2,1"
55463,female,29.9,"3,2,1,4,5","2,3,1,4,5","2,3,4,1,5","2,1,3,4,5","2,1,3,4,5","1,4,2,3,5"
55473,female,19.7,"5,4,3,1,2","5,4,3,1,2","5,4,3,2,1","5,4,3,2,1","5,4,1,2,3","1,5,4,2,3"
55479,female,19.7,"2,1,3,4,5","2,1,3,4,5","2,3,1,4,5","3,1,2,4,5","3,2,4,1,5","3,2,1,5,4"
55483,female,22.6,"2,3,1,4,5","2,3,1,4,5","1,2,3,4,5","3,4,2,1,5","3,4,2,5,1","4,3,2,5,1"
55470,male,43.9,"1,2,5,4,3","2,1,4,5,3","2,1,3,5,4","1,2,4,5,3","1,2,4,5,3","2,1,4,3,5"
55486,male,21.2,"2,1,4,3,5","1,2,3,4,5","1,2,3,4,5","4,2,3,1,5","3,4,2,1,5","4,5,3,2,1"
55487,male,23.0,"2,3,1,5,4","1,2,3,4,5","1,2,3,4,5","3,4,5,2,1","3,2,4,5,1","3,2,4,1,5"
55489,female,19.7,"2,3,1,4,5","1,2,3,4,5","2,1,3,4,5","4,3,5,2,1","3,2,4,1,5","4,3,5,2,1"
55498,male,19.9,"4,5,1,3,2","5,3,2,1,4","1,5,2,4,3","3,2,1,5,4","1,3,2,5,4","5,3,2,4,1"
55491,female,23.7,"1,2,3,4,5","2,3,1,4,5","2,1,3,4,5","4,3,5,2,1","3,4,2,5,1","2,4,3,5,1"
55500,female,25.4,"2,3,1,4,5","2,3,4,1,5","1,3,2,4,5","4,2,3,1,5","2,1,3,4,5","2,3,4,1,5"
55488,male,23.2,"1,2,3,4,5","1,2,4,3,5","1,2,3,4,5","3,5,1,2,4","4,3,5,1,2","3,5,4,2,1"
55494,male,23.5,"3,2,1,4,5","1,2,3,4,5","1,2,3,4,5","2,3,4,5,1","2,3,1,4,5","2,4,5,1,3"
55505,female,19.9,"1,3,4,2,5","1,2,3,4,5","1,2,3,4,5","1,3,2,4,5","2,3,1,4,5","1,2,3,4,5"
55504,female,86.8,"1,3,2,4,5","4,3,1,2,5","2,1,4,3,5","2,5,3,4,1","4,5,1,3,2","4,1,5,2,3"
55512,male,29.8,"2,1,3,4,5","2,1,3,4,5","1,2,3,4,5","2,3,4,5,1","2,3,1,4,5","3,4,1,2,5"
55511,female,30.3,"4,3,1,2,5","3,1,2,4,5","1,2,3,4,5","2,3,4,1,5","2,1,3,4,5","1,3,2,4,5"
55514,male,21.0,"3,1,2,4,5","3,2,4,1,5","1,2,3,4,5","4,3,2,1,5","3,1,4,2,5","3,4,2,1,5"
55513,female,23.7,"2,3,1,4,5","2,3,1,4,5","2,3,1,4,5","4,5,3,2,1","3,4,5,1,2","4,5,3,2,1"
55517,male,27.8,"1,3,2,5,4","2,4,1,3,5","3,2,1,4,5","2,4,5,1,3","4,3,2,1,5","2,1,3,5,4"
55518,male,37.1,"1,3,2,4,5","2,1,3,4,5","4,3,2,1,5","1,2,3,4,5","1,2,3,4,5","5,4,3,2,1"
55519,female,19.8,"3,2,4,1,5","2,3,1,4,5","1,2,3,4,5","3,2,1,4,5","3,2,4,1,5","2,3,1,4,5"
55523,male,21.2,"3,1,2,4,5","1,2,3,4,5","1,2,3,4,5","4,5,3,2,1","2,3,4,1,5","3,4,2,5,1"
55527,male,43.9,"1,2,4,3,5","2,3,1,4,5","2,1,3,4,5","5,1,3,4,2","3,2,1,4,5","4,3,2,5,1"
55528,female,28.1,"2,3,1,4,5","1,2,3,4,5","1,2,3,4,5","3,2,4,1,5","3,2,4,1,5","3,2,1,4,5"
55533,male,35.9,"4,3,1,2,5","2,3,1,4,5","2,3,1,4,5","5,4,3,2,1","3,4,5,2,1","5,4,3,2,1"
55525,male,26.9,"5,4,1,2,3","5,4,3,2,1","5,4,3,2,1","5,4,2,1,3","5,4,1,2,3","5,4,1,3,2"
55375,male,21.0,"4,3,2,5,1","3,2,4,1,5","2,3,1,4,5","3,4,2,5,1","3,4,2,5,1","4,3,2,5,1"
55537,male,48.0,"1,2,4,5,3","2,1,3,4,5","1,2,3,4,5","5,2,4,3,1","2,3,1,4,5","4,5,3,2,1"
55536,male,24.7,"3,5,4,2,1","3,5,1,2,4","4,5,2,3,1","4,1,2,5,3","2,1,4,3,5","5,1,3,4,2"
55539,female,19.3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","2,3,1,4,5","2,3,1,4,5"
55543,male,27.5,"5,4,1,2,3","5,4,1,3,2","5,4,3,2,1","5,1,4,2,3","1,5,4,2,3","5,4,3,1,2"
55544,male,18.9,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","5,4,2,3,1","2,1,3,4,5","3,2,4,1,5"
55549,male,,"2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","3,2,1,4,5","4,2,3,1,5","1,3,2,5,4"
55547,male,22.5,"1,2,3,4,5","2,1,3,4,5","1,2,3,4,5","3,2,1,4,5","3,2,1,4,5","3,4,2,1,5"
55552,female,43.5,"2,3,4,1,5","2,1,3,4,5","3,2,1,4,5","4,3,2,5,1","3,4,2,1,5","3,2,4,1,5"
55558,female,26.5,"3,2,1,4,5","1,2,3,4,5","1,2,3,4,5","5,3,4,2,1","4,3,5,2,1","4,3,5,1,2"
55559,female,18.2,"1,2,3,4,5","2,1,3,4,5","1,2,4,3,5","4,3,2,1,5","3,4,2,1,5","3,2,4,1,5"
55556,male,18.0,"1,2,3,4,5","1,3,2,4,5","1,2,3,4,5","2,1,3,4,5","3,2,4,1,5","4,2,3,1,5"
55561,male,30.2,"3,2,1,4,5","2,1,3,4,5","2,3,1,4,5","3,4,5,2,1","2,3,1,4,5","3,4,5,2,1"
55563,female,27.7,"3,2,4,1,5","2,3,1,4,5","3,2,1,4,5","4,3,2,5,1","3,2,1,4,5","3,2,1,4,5"
55565,male,27.0,"3,2,1,4,5","1,2,3,4,5","2,1,3,4,5","3,2,5,1,4","2,3,1,4,5","3,2,1,4,5"
55566,female,21.8,"1,2,4,3,5","2,4,1,5,3","1,2,3,4,5","3,4,1,5,2","2,1,3,4,5","3,4,5,2,1"
55560,female,23.3,"3,2,4,1,5","2,3,4,1,5","2,3,4,1,5","1,2,3,4,5","4,3,2,5,1","3,4,2,5,1"
55576,female,33.0,"3,1,2,5,4","4,3,2,1,5","3,2,1,4,5","4,3,2,1,5","3,4,2,1,5","4,3,5,2,1"
55578,male,26.4,"1,2,3,4,5","2,3,4,1,5","1,2,3,4,5","3,1,2,4,5","3,2,4,5,1","2,3,4,5,1"
55580,female,16.5,"1,2,3,4,5","1,2,3,4,5","3,2,1,4,5","3,2,1,4,5","3,2,1,4,5","3,2,4,1,5"
55583,male,19.7,"2,4,1,3,5","4,2,1,3,5","2,1,3,4,5","1,3,2,5,4","1,2,3,4,5","3,5,2,4,1"
55582,male,24.6,"2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","2,1,3,4,5","3,2,1,4,5"
55585,female,50.1,"3,1,2,4,5","2,1,4,3,5","2,1,3,4,5","3,5,2,4,1","1,2,3,4,5","2,3,4,1,5"
55586,female,20.0,"1,2,3,4,5","2,3,1,4,5","1,2,3,4,5","4,3,5,2,1","3,2,1,4,5","3,4,5,2,1"
55584,male,30.9,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","3,4,5,2,1","5,4,3,2,1","5,4,3,2,1"
55590,male,37.9,"3,2,4,1,5","2,3,1,4,5","1,2,3,4,5","5,4,3,2,1","4,3,2,5,1","4,3,5,2,1"
55591,female,22.2,"3,2,1,5,4","3,2,1,4,5","2,1,3,5,4","1,3,2,5,4","3,2,5,1,4","5,4,3,2,1"
55601,male,26.2,"1,5,4,2,3","2,4,5,1,3","5,1,2,3,4","1,5,4,2,3","2,5,3,1,4","4,2,3,1,5"
55600,male,23.3,"3,1,2,4,5","3,2,1,4,5","1,2,3,5,4","3,4,2,1,5","3,2,1,4,5","4,3,2,5,1"
55606,male,27.0,"2,1,4,3,5","1,2,3,4,5","1,2,3,4,5","1,5,4,2,3","3,4,2,1,5","4,3,5,2,1"
55607,female,24.1,"2,1,3,4,5","2,3,4,1,5","2,1,3,4,5","4,5,2,3,1","3,2,4,1,5","4,3,2,5,1"
55603,male,22.9,"2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","2,3,1,4,5","1,2,3,4,5"
55255,male,28.3,"2,1,3,4,5","1,2,3,4,5","2,1,3,4,5","5,4,3,2,1","4,3,2,1,5","4,5,3,2,1"
55612,female,19.8,"1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","3,2,4,5,1","3,2,4,1,5","2,3,1,4,5"
55615,female,22.8,"1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","4,2,1,3,5","3,1,2,4,5","3,2,4,5,1"
55616,male,19.9,"1,2,5,4,3","1,2,3,4,5","1,2,3,4,5","2,3,5,4,1","3,4,2,1,5","3,4,1,2,5"
55618,male,34.0,"4,5,3,1,2","2,1,3,4,5","3,2,1,4,5","2,3,4,1,5","3,2,1,4,5","4,3,2,1,5"
55620,male,22.5,"2,1,3,4,5","3,1,2,4,5","1,2,3,4,5","3,4,2,1,5","3,4,2,1,5","3,4,2,1,5"
55621,female,26.5,"3,4,2,1,5","2,3,4,1,5","3,2,4,1,5","4,3,2,5,1","3,2,4,1,5","3,2,4,5,1"
55622,male,20.3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","2,3,1,4,5","2,3,1,4,5","2,3,1,4,5"
55633,female,22.9,"2,1,3,4,5","2,3,1,4,5","1,2,3,4,5","2,1,3,4,5","2,1,4,3,5","3,4,5,2,1"
55629,male,72.8,"3,2,1,4,5","1,2,3,4,5","3,4,2,1,5","2,1,4,3,5","3,2,1,4,5","3,2,1,4,5"
55635,male,31.5,"1,2,3,5,4","4,5,3,2,1","1,2,4,5,3","3,1,4,5,2","4,3,1,2,5","4,1,2,5,3"
55639,male,29.7,"1,2,3,4,5","1,3,2,4,5","1,2,3,4,5","4,2,3,5,1","3,1,2,4,5","4,3,2,1,5"
55641,male,26.9,"5,4,3,2,1","5,4,1,2,3","5,4,1,2,3","1,4,5,2,3","5,4,1,2,3","5,1,4,2,3"
55647,female,18.7,"1,2,3,4,5","2,1,3,4,5","2,1,3,4,5","3,2,4,5,1","3,2,4,1,5","2,4,3,1,5"
55651,female,17.7,"3,2,4,1,5","2,3,4,1,5","1,2,3,4,5","3,4,2,1,5","3,2,4,1,5","3,2,1,4,5"
55652,female,25.5,"1,2,3,4,5","1,2,3,4,5","2,1,4,3,5","2,3,1,4,5","1,2,3,4,5","3,2,1,4,5"
