user_id,date,Op1,Ne1,Ne2,Op2,Ex1,Ex2,Co1,Co2,Ne3,Ag1,Ag2,Ne4,Ex3,Co3,Op3,Ex4,Op4,Ex5,Ag3,Co4,Co5,Ne5,Op5,Ag4,Op6,Co6,Ex6,Ne6,Co7,Ag5,Co8,Ex7,Ne7,Co9,Op7,Ne8,Ag6,Ag7,Co10,Ex8,Ex9
25894,2006-04-25,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25896,2006-04-25,6,0,1,6,3,5,2,5,1,6,5,0,5,6,6,6,6,3,6,6,2,0,6,5,5,6,5,0,1,6,3,6,0,6,6,0,5,5,6,5,6
25901,2006-04-25,3,4,3,3,5,4,4,3,1,6,3,5,2,5,3,5,3,5,3,5,1,5,4,6,3,5,2,5,2,1,4,5,1,3,5,1,5,3,1,3,5
25908,2006-04-25,3,5,4,4,3,4,3,4,2,4,5,2,2,4,4,4,3,4,2,1,3,5,4,2,4,5,2,2,5,3,3,4,2,3,4,2,3,4,2,5,2
25916,2006-04-25,1,1,4,1,2,5,4,5,3,6,4,4,0,4,0,3,2,3,3,6,4,3,3,2,0,6,5,3,3,3,4,3,1,5,1,2,3,2,5,2,1
25918,2006-04-25,6,5,1,6,2,3,0,5,2,1,0,4,6,5,6,5,6,5,2,0,0,4,6,1,3,4,5,0,0,6,0,5,3,2,6,4,0,5,5,2,5
25925,2006-06-08,1,3,3,3,4,3,4,3,0,3,5,6,1,2,6,5,0,5,0,3,2,0,5,0,0,4,6,0,2,6,2,3,3,3,3,0,0,0,5,2,6
25944,2006-04-25,2,2,3,3,3,5,5,5,2,5,1,3,3,5,4,5,2,3,3,1,3,1,5,4,4,5,4,1,4,2,2,5,2,6,5,2,2,4,5,5,5
25946,2006-04-25,5,5,2,6,1,3,3,4,4,6,5,4,3,4,4,3,4,2,4,3,2,4,5,5,6,5,2,3,1,6,4,2,4,3,6,4,5,5,3,3,2
25954,2006-04-25,6,6,4,6,0,1,3,4,4,6,5,5,,4,5,1,6,2,4,2,1,3,5,6,5,4,1,2,1,4,3,1,5,2,5,5,5,4,2,1,1
25960,2006-04-25,6,5,5,3,2,4,5,5,3,5,5,5,4,5,4,4,5,3,5,4,3,4,5,5,4,5,3,2,3,5,2,5,4,5,3,4,6,3,5,4,4
25968,2006-04-25,6,1,1,6,0,2,4,4,1,5,6,4,1,4,4,2,5,1,5,4,5,0,6,5,6,6,4,1,3,6,4,1,1,5,6,5,6,4,4,5,2
25970,2006-04-25,2,0,0,1,0,0,0,0,1,5,5,4,0,1,2,1,3,1,6,0,0,0,5,6,3,3,1,2,0,5,0,0,2,2,2,4,6,3,0,3,0
25974,2006-04-26,6,5,5,6,4,6,4,2,3,6,2,5,2,2,5,5,6,5,4,1,0,3,6,4,6,6,5,2,1,3,1,5,4,3,6,4,4,5,5,5,5
25984,2006-04-26,5,0,3,6,2,4,4,2,1,5,5,1,1,5,5,6,3,4,4,6,3,1,5,4,5,6,1,1,5,3,,2,0,2,6,1,6,5,4,6,4
25988,2006-04-26,3,6,2,6,0,1,6,5,6,6,5,5,1,5,3,5,1,3,3,5,5,6,3,5,3,,1,6,4,5,5,1,5,5,5,5,6,3,5,4,2
25989,2006-04-26,5,5,5,3,1,1,3,3,5,3,2,5,1,3,3,1,5,1,2,1,1,3,3,2,6,4,6,4,0,4,1,3,4,3,5,5,4,1,3,2,5
25991,2006-04-26,5,1,2,6,2,3,2,3,1,5,2,2,2,4,6,2,5,4,5,5,2,5,6,5,6,4,2,1,4,4,4,4,2,4,6,4,2,3,2,2,5
25994,2006-04-26,5,4,2,5,5,5,4,3,5,5,1,2,2,3,2,5,3,5,4,3,2,4,1,4,1,4,5,1,2,2,3,5,3,2,1,3,5,4,2,5,1
26008,2006-04-26,,,6,,,,,,,,6,,5,5,6,,,,,,,,,,,6,,,,,3,6,0,,,,6,,6,,
26027,2006-04-26,5,6,1,6,,6,6,6,0,,1,3,,1,6,6,6,5,3,4,1,3,6,5,,6,4,3,3,4,1,5,6,4,6,3,,4,1,5,0
26033,2006-04-26,6,1,1,2,2,2,4,3,1,5,4,2,2,4,4,3,4,2,4,4,3,1,2,4,3,4,2,2,2,3,2,2,1,4,4,1,5,3,4,3,4
26040,2006-04-26,5,3,2,6,4,5,2,3,2,5,5,2,4,2,5,6,4,4,5,2,1,3,4,5,6,3,5,2,2,4,1,4,3,3,6,1,6,5,2,6,4
26045,2006-04-26,3,2,4,3,1,1,2,2,2,2,3,4,2,2,4,1,3,1,2,1,1,2,4,2,2,3,3,4,1,2,1,2,3,2,3,2,5,1,4,1,4
26055,2006-04-26,3,2,,,,,,,0,,,,,,,,3,,,,,,3,,,6,5,,2,,,,,,6,,,,,5,
26072,2006-04-26,3,3,2,6,1,4,5,4,1,5,5,2,2,5,6,4,4,3,3,5,4,1,5,5,5,5,2,1,3,5,3,3,2,5,6,2,5,5,5,4,4
26080,2006-04-26,6,5,3,2,1,3,2,4,4,5,4,5,2,4,3,3,0,4,2,5,3,2,4,5,3,2,4,5,2,4,3,3,3,4,3,4,3,4,4,2,3
26082,2006-04-27,2,0,1,1,0,1,3,5,1,5,5,4,1,3,6,1,3,0,0,1,1,0,6,6,3,4,0,0,1,2,4,1,1,6,4,4,5,1,5,4,1
26108,2006-04-26,2,3,2,5,1,4,,3,3,4,2,2,4,2,5,6,2,3,4,4,3,1,5,3,5,4,4,3,3,5,2,5,1,4,5,2,4,3,3,5,5
26134,2006-04-26,4,0,1,6,6,6,5,5,0,6,5,3,6,5,5,6,4,6,5,6,4,0,5,6,6,4,6,1,2,0,5,6,0,6,6,0,4,6,6,6,6
26156,2006-04-26,3,1,2,3,3,5,2,2,1,4,4,2,2,4,5,5,3,4,5,2,5,1,5,4,3,5,3,1,2,5,3,3,1,3,3,2,5,3,4,5,5
26157,2006-04-26,2,6,4,5,3,4,3,3,4,5,2,0,5,3,5,2,2,4,5,1,1,4,2,5,3,4,2,5,2,2,3,2,4,1,6,6,3,5,3,1,6
26160,2006-04-26,3,3,2,5,2,2,4,2,3,5,6,3,3,2,3,1,3,2,4,2,1,4,5,5,4,5,1,2,2,5,1,2,2,4,5,3,5,4,6,2,2
26165,2006-04-26,4,4,4,5,2,4,3,3,3,4,3,3,0,3,5,2,4,3,5,4,3,2,5,5,5,3,1,2,2,2,1,1,3,3,6,3,6,4,3,2,4
26169,2006-04-26,3,6,4,5,5,6,0,3,3,5,3,6,5,3,6,4,3,6,5,0,0,5,6,5,6,5,5,2,2,5,1,5,4,2,5,6,6,5,3,5,5
26190,2006-04-27,5,5,4,6,1,1,2,5,2,3,4,1,4,6,5,4,5,3,4,1,2,2,5,4,5,6,4,1,0,3,3,5,3,2,5,3,4,6,2,3,5
26191,2006-04-27,6,4,0,6,0,0,1,2,4,3,0,0,0,5,4,1,3,4,4,0,6,6,4,6,0,1,0,1,0,0,3,0,6,3,0,6,0,1,0,1,0
26197,2006-04-27,6,1,3,6,3,3,2,3,3,4,4,3,2,1,6,4,6,3,4,1,1,3,3,5,3,5,3,3,1,2,1,3,3,2,6,2,6,2,2,3,3
26199,2006-04-27,6,3,2,3,3,4,2,3,1,4,1,5,2,2,3,5,0,2,3,3,3,2,4,3,4,2,4,3,3,1,3,5,3,4,4,2,6,3,3,3,1
26204,2006-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26211,2006-04-27,2,3,4,4,5,6,5,3,2,3,4,3,5,3,3,5,3,5,5,2,3,2,4,3,5,4,3,3,2,3,3,5,3,4,2,3,4,4,2,4,6
26224,2006-04-27,0,2,5,4,2,,1,0,4,2,4,5,6,0,0,4,0,1,1,3,3,4,0,1,5,1,2,6,5,0,1,3,1,5,5,1,0,1,2,4,5
26265,2006-04-27,5,3,3,2,3,4,4,5,2,5,5,3,3,5,6,3,3,4,2,3,2,4,5,3,6,6,4,4,1,4,1,5,3,6,6,3,5,4,3,2,3
26266,2006-04-27,6,5,2,5,2,2,2,2,4,4,5,5,2,3,5,2,6,3,5,2,0,4,5,5,4,3,3,2,1,5,3,2,5,2,6,5,6,3,2,4,3
26295,2006-04-27,6,6,2,6,2,3,3,3,5,4,5,2,1,4,6,1,5,1,6,1,2,4,6,5,5,5,5,5,1,5,3,2,5,5,6,5,4,6,4,3,1
26300,2006-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26320,2006-04-27,4,1,3,1,1,3,2,2,5,0,2,6,0,1,6,2,2,1,0,1,1,2,6,4,2,0,1,5,1,1,0,0,6,2,4,6,4,0,1,2,1
26334,2006-04-27,3,3,4,5,2,4,5,3,3,5,5,4,3,4,2,4,3,3,4,4,5,3,3,4,5,5,4,2,1,3,4,2,4,4,5,4,5,3,3,4,3
26340,2006-04-27,4,5,2,2,4,4,4,5,4,4,5,5,3,5,3,2,4,1,4,3,1,2,5,5,1,4,2,4,1,3,3,4,3,3,1,5,6,2,4,5,2
26342,2006-04-27,5,3,1,6,4,2,2,3,4,5,6,2,2,3,5,6,5,5,3,,4,4,5,5,6,5,5,2,5,3,3,6,3,2,6,2,3,4,1,5,5
26377,2006-04-27,6,6,6,6,3,4,3,1,6,6,5,6,0,3,5,4,0,4,3,2,0,6,6,1,3,4,1,6,0,2,1,4,6,2,6,6,6,6,2,2,3
26381,2006-04-27,3,4,3,6,3,4,5,4,2,5,5,2,2,4,5,5,3,5,5,3,4,4,5,3,5,5,4,3,2,2,3,2,3,3,6,2,3,4,4,4,6
26401,2006-04-28,4,3,4,6,4,3,2,4,3,5,2,3,4,6,4,4,4,4,4,2,2,5,4,6,6,4,3,3,2,4,2,4,1,2,6,2,4,4,3,5,6
26450,2006-04-28,3,5,4,2,3,3,2,5,1,5,6,1,6,5,5,4,3,4,2,3,4,0,6,4,2,0,5,1,4,4,3,5,2,5,3,1,3,4,3,5,4
26506,2006-04-28,3,5,4,1,4,5,3,2,2,3,4,3,5,3,4,4,3,2,3,4,2,3,2,6,1,3,4,2,3,3,1,6,2,3,2,2,6,6,3,6,6
26513,2006-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26543,2006-04-28,,,,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,5,,,,
26583,2006-04-28,6,6,4,1,1,6,3,2,0,2,6,6,6,2,6,6,6,6,0,3,4,4,6,5,0,3,6,0,3,0,3,6,3,3,0,6,0,3,0,4,6
26597,2006-04-29,5,1,4,1,0,2,5,4,1,6,6,3,1,4,5,0,4,1,4,4,5,1,5,5,4,5,1,3,2,4,3,0,2,5,4,2,3,4,4,1,1
26604,2006-04-29,5,6,6,5,0,2,1,1,4,4,4,5,1,2,5,2,5,2,4,0,1,3,4,5,5,6,1,1,1,3,6,4,5,,5,4,6,4,2,2,2
26610,2006-04-28,5,2,4,5,4,5,4,5,3,6,6,3,5,4,5,6,5,3,5,5,5,2,2,5,5,6,5,3,5,5,5,5,2,0,6,2,6,5,5,6,6
26619,2006-04-28,5,2,3,4,2,3,4,5,1,4,5,3,3,5,4,4,4,4,2,4,1,1,2,5,3,5,2,1,3,3,4,2,3,3,2,3,3,3,4,4,1
26629,2006-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26646,2006-04-29,6,4,1,6,3,3,5,4,1,4,3,3,3,4,3,6,6,3,5,5,5,1,5,1,6,4,4,2,3,6,1,3,2,5,6,3,6,5,4,3,6
26673,2006-04-29,3,5,4,4,0,0,4,1,5,5,5,5,0,4,4,2,3,1,4,1,2,1,0,5,4,5,0,4,2,2,5,0,4,3,4,5,6,2,5,1,0
26675,2006-04-29,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
26682,2006-04-29,6,3,4,5,0,1,4,4,3,5,4,5,1,5,4,2,6,2,2,3,4,5,4,5,3,5,1,4,3,4,4,1,4,6,5,4,4,3,4,2,1
26683,2006-04-29,6,4,4,6,0,1,3,1,6,6,6,6,0,1,6,1,6,1,4,1,0,5,5,6,6,3,0,6,1,6,3,0,6,2,6,6,6,6,1,3,4
26694,2006-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26718,2006-04-29,3,3,2,1,5,3,2,2,1,4,3,2,2,2,1,4,1,3,3,3,1,1,2,5,3,3,3,2,2,3,1,2,2,3,4,2,5,3,3,4,3
26742,2006-04-29,,3,4,5,3,2,3,3,3,6,5,3,3,3,5,5,3,5,5,1,1,3,1,5,3,5,1,3,5,1,3,2,3,3,5,3,5,5,5,5,1
26745,2006-04-29,4,5,4,3,3,4,2,3,4,3,5,3,0,3,4,1,6,1,1,5,2,3,4,3,5,6,3,1,1,3,2,0,2,3,5,3,4,1,2,2,0
26746,2006-04-29,4,1,2,4,1,4,2,1,4,5,5,4,2,3,3,3,1,3,4,2,2,4,5,5,5,5,2,2,1,3,3,4,3,3,5,1,5,4,3,4,4
26753,2006-04-29,3,1,4,4,4,6,5,5,1,6,5,6,1,5,3,5,,5,5,6,6,0,3,1,0,5,5,1,5,3,6,4,0,6,1,0,6,3,5,6,6
26764,2006-04-29,3,2,3,4,3,2,3,3,5,2,3,4,3,3,3,3,3,1,3,2,3,4,2,4,,4,3,2,2,,4,3,3,2,4,3,3,1,3,4,1
26781,2006-04-29,0,5,3,2,4,2,6,,5,1,3,3,6,1,3,2,2,0,0,4,3,5,5,6,,4,3,1,4,5,4,1,0,5,3,1,2,1,2,2,4
26785,2006-04-29,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,2,,,3
26803,2006-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26808,2006-04-29,5,1,2,5,3,5,3,5,2,5,3,4,3,4,1,5,3,3,5,0,2,2,5,4,3,5,2,2,5,3,3,3,2,5,5,3,5,5,4,4,4
26814,2006-04-30,3,1,4,3,2,5,2,4,1,4,4,1,1,4,6,4,3,3,3,5,5,4,6,2,4,6,2,0,3,5,1,3,0,6,4,1,4,2,5,4,5
26823,2006-04-30,6,2,1,6,1,4,5,4,3,4,5,3,2,3,5,3,5,3,5,5,5,1,5,4,6,4,3,2,3,6,2,2,2,4,6,3,5,4,5,4,4
26824,2006-04-30,6,6,3,6,2,6,2,2,3,6,0,4,4,5,6,5,6,6,4,5,3,3,6,5,6,5,2,2,5,6,1,2,3,5,6,4,5,6,5,3,3
26826,2006-04-30,1,3,2,6,1,2,3,6,3,4,3,2,2,3,2,2,3,2,3,1,1,1,4,3,6,4,1,1,1,4,1,2,2,3,6,3,4,2,1,4,3
26855,2006-04-30,4,,,3,3,5,,,,,,2,,,,,,,3,,2,,,3,,,3,,,3,,,,,,,4,,,2,
26858,2006-04-30,,,5,2,,2,,,,2,,,,,,,3,,1,,5,,,,,,,5,,,0,5,2,,,2,5,,,,
26881,2006-04-30,3,6,5,5,3,6,6,6,3,5,5,5,5,6,5,5,3,4,3,6,5,6,6,2,3,6,5,3,6,5,6,6,3,6,5,4,5,6,5,4,6
26886,2006-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26898,2006-04-30,2,2,4,5,3,4,3,4,3,4,4,4,2,5,2,2,5,2,3,3,4,0,5,3,5,3,4,4,2,5,4,2,4,5,6,4,3,2,5,1,3
26900,2006-04-30,5,1,5,6,2,5,3,4,1,5,5,5,3,3,1,4,2,3,3,2,3,1,3,5,6,5,3,2,5,5,4,3,1,5,5,1,5,5,4,3,3
26902,2006-04-30,3,4,3,3,3,4,1,2,1,4,3,3,2,3,4,3,3,3,3,3,2,1,5,4,5,4,3,3,3,3,3,3,3,3,5,2,3,3,4,2,4
26903,2006-04-30,6,1,4,4,1,1,6,5,4,5,6,3,2,5,2,1,0,2,3,4,5,1,2,4,4,4,3,2,4,6,5,3,1,6,5,3,6,4,2,2,3
26906,2006-04-30,6,6,6,6,0,0,1,1,5,0,0,6,6,6,6,0,0,6,0,0,0,6,5,0,6,0,0,6,0,0,0,6,6,6,6,6,0,0,6,0,6
26909,2006-04-30,5,5,3,2,4,4,1,1,3,4,2,3,4,2,3,4,5,5,3,5,4,4,6,4,4,5,4,3,3,1,0,5,3,3,3,3,1,2,1,5,5
26913,2006-04-30,6,5,5,5,3,5,1,1,5,5,5,4,4,4,6,5,6,5,5,1,0,6,4,5,6,5,5,4,0,6,0,6,4,3,5,4,6,4,2,5,6
26914,2006-04-30,3,3,2,4,2,4,3,4,4,5,4,3,1,4,4,4,3,1,3,4,4,2,5,4,4,5,2,2,3,5,3,4,3,4,5,3,4,3,4,4,4
26926,2006-04-30,5,6,3,5,1,3,2,4,4,6,5,5,3,2,4,3,0,3,4,2,5,4,4,6,5,4,3,4,4,0,4,4,5,5,4,5,5,3,3,4,0
26941,2006-04-30,3,2,3,6,2,5,3,5,1,5,5,4,4,5,6,4,4,4,5,5,4,0,5,5,6,5,5,1,5,3,3,5,2,5,6,1,5,5,5,5,5
26950,2006-05-01,4,4,5,6,5,,1,1,0,5,4,5,5,3,6,4,3,5,6,2,2,3,6,5,6,3,5,1,3,3,0,1,1,4,6,1,5,4,2,5,5
26966,2006-05-02,4,4,2,5,2,5,4,3,1,4,2,4,4,4,4,2,4,4,2,2,4,5,5,2,5,2,4,2,1,2,5,5,4,5,5,4,2,2,4,5,4
26969,2006-05-01,4,0,1,6,6,5,5,5,1,5,2,1,5,5,4,5,3,5,6,1,3,1,2,6,5,5,4,1,3,3,0,6,1,3,0,1,2,5,5,5,5
26971,2006-05-01,3,5,5,4,4,3,4,6,4,6,0,6,1,3,3,4,3,4,6,2,3,3,6,6,6,6,3,2,2,2,4,1,5,3,6,6,3,4,3,5,2
26988,2006-05-01,6,1,5,5,3,3,4,3,0,6,6,5,1,4,5,2,3,3,3,3,3,1,5,6,3,4,2,1,6,3,3,5,1,3,6,1,5,4,5,5,3
26993,2006-05-01,3,3,2,4,0,2,5,2,1,6,6,4,2,3,5,1,3,4,3,5,5,4,5,4,4,5,1,2,4,3,3,2,3,4,5,2,3,4,5,2,4
27024,2006-05-01,3,4,5,3,3,6,3,6,4,6,2,4,1,6,4,3,3,3,5,3,1,3,3,4,1,5,2,3,2,1,1,1,4,2,6,4,5,4,6,3,2
27061,2006-05-01,4,4,1,6,3,5,4,2,1,4,5,2,2,4,6,2,4,3,3,4,1,1,6,4,5,5,3,2,3,4,1,2,3,3,6,2,4,4,5,3,4
27071,2006-05-02,2,5,2,2,0,4,,,,,3,,3,,,,,2,,3,,,,2,,,4,4,3,,,,,,3,,4,,3,,6
27072,2006-05-01,6,4,1,6,3,2,1,1,4,5,6,3,1,2,6,1,6,2,5,0,0,2,4,5,6,1,2,3,0,5,1,1,3,1,5,3,5,5,1,3,4
27076,2006-05-01,5,2,4,1,4,4,2,3,2,4,4,5,3,3,4,1,1,3,4,4,3,0,6,5,0,5,3,1,3,6,3,4,1,3,5,4,6,4,3,3,5
27078,2006-05-01,6,0,2,6,0,1,5,4,4,4,3,5,1,5,6,0,1,0,1,5,6,2,3,5,6,5,0,2,3,5,1,0,2,6,6,1,6,2,6,1,0
27079,2006-05-01,3,5,4,6,1,3,3,5,0,3,6,4,1,3,1,3,3,4,1,6,6,3,1,5,6,3,4,0,3,6,5,1,4,6,5,3,1,3,0,3,3
27085,2006-05-01,3,3,3,4,4,4,3,5,4,6,6,4,2,4,5,6,3,4,4,4,4,0,2,6,4,4,5,4,2,5,3,5,2,4,6,4,6,5,5,5,6
27091,2006-05-01,6,5,1,3,5,5,3,1,4,5,5,3,3,2,6,5,3,4,5,4,2,2,3,5,5,4,4,1,0,2,1,5,5,3,5,3,3,5,3,5,5
27136,2006-05-02,3,1,3,6,3,4,4,5,3,5,3,4,3,3,3,4,3,2,4,2,4,3,5,4,4,6,2,4,4,3,2,3,3,3,5,3,4,1,3,4,4
27143,2006-05-02,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,6,,,,,,
27158,2006-05-02,6,6,6,6,1,1,1,1,2,1,4,6,5,1,6,2,6,5,2,0,0,0,6,2,0,5,4,5,1,5,0,6,4,0,6,6,6,5,0,3,6
27164,2006-05-02,6,4,4,6,1,2,2,1,3,4,4,3,2,2,4,2,5,1,3,2,3,4,3,4,5,5,2,3,1,4,0,2,3,3,6,3,5,4,3,2,3
27191,2006-05-02,4,1,1,1,1,5,5,3,0,3,5,1,3,3,3,4,2,1,3,3,2,1,3,3,2,4,2,0,2,5,2,1,1,4,1,1,5,3,4,5,2
27220,2006-05-02,0,2,5,5,4,6,2,4,4,6,6,3,1,3,3,6,0,6,6,3,0,5,3,2,3,6,4,2,3,5,0,6,3,6,4,4,6,6,3,6,6
27230,2006-05-02,5,5,3,6,4,2,6,6,0,5,6,2,4,6,6,4,5,5,5,6,5,5,4,5,5,5,4,1,5,2,5,5,4,6,6,4,6,5,5,5,6
27236,2006-05-02,3,3,1,6,1,5,4,4,1,4,5,2,2,4,3,5,3,3,5,1,2,3,5,5,5,4,2,1,2,2,3,2,2,5,5,2,6,5,4,5,5
27248,2006-05-02,6,3,4,6,3,2,4,2,1,5,6,4,4,3,6,2,6,5,3,3,2,4,6,6,6,3,4,4,0,6,1,5,2,1,6,2,6,4,0,2,6
27260,2006-05-06,6,3,2,5,0,3,1,1,4,6,5,5,4,3,5,2,3,4,4,5,5,2,5,3,6,5,2,5,4,3,1,4,2,1,6,4,5,3,3,3,3
27267,2006-05-02,5,1,1,5,3,5,2,3,3,4,6,4,4,4,5,5,5,4,5,2,2,1,5,5,4,4,2,2,1,3,3,4,3,2,6,2,1,2,4,4,5
27272,2006-05-03,5,1,1,2,1,1,5,5,1,5,2,2,1,5,1,3,5,1,1,5,5,1,4,5,1,5,1,1,1,1,5,1,1,5,4,4,5,1,5,1,1
27278,2006-05-03,6,1,1,5,4,5,2,5,0,5,2,2,5,4,6,4,6,4,5,2,1,1,6,4,5,5,6,1,1,2,2,6,1,3,6,1,5,2,2,5,6
27280,2006-05-03,6,6,4,6,5,5,1,1,5,5,2,6,2,2,5,4,6,6,2,1,0,5,6,5,6,3,5,2,4,6,0,5,6,1,6,6,5,2,2,5,6
27291,2006-05-03,6,3,2,4,1,5,4,5,4,5,5,4,5,3,6,3,,5,4,3,3,1,6,4,5,5,2,2,1,3,1,2,5,3,5,4,5,5,5,4,5
27313,2006-05-03,1,2,4,6,4,5,3,2,3,4,0,4,6,2,5,6,2,6,4,4,2,0,6,2,6,2,6,1,1,1,2,5,3,6,6,4,2,3,3,6,6
27314,2006-05-03,3,,3,4,4,3,4,4,1,5,5,3,4,3,4,5,0,3,3,3,3,2,2,3,4,5,2,1,3,3,3,2,3,3,6,2,5,4,5,4,3
27325,2006-05-03,0,0,1,1,4,4,5,4,1,5,5,2,1,5,5,4,0,4,5,5,3,1,5,5,0,5,4,1,2,5,2,3,1,5,1,1,5,3,5,4,3
27338,2006-05-03,1,4,4,4,2,4,4,4,1,4,4,4,1,4,4,1,2,1,4,5,2,2,5,4,2,5,1,1,5,4,1,2,3,2,4,3,2,2,4,2,5
27383,2006-05-03,3,4,1,3,5,1,2,3,0,1,1,4,5,3,6,1,3,0,3,5,3,4,6,5,5,4,2,0,4,5,2,1,3,5,5,5,2,4,3,1,6
27396,2006-05-03,4,5,4,5,2,4,2,3,4,6,4,3,1,3,3,5,4,5,5,1,1,1,5,,5,5,1,3,1,3,1,1,2,3,6,4,6,4,4,4,4
27404,2006-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27408,2006-05-04,3,1,2,6,1,3,6,4,4,5,3,3,2,1,6,2,3,2,2,5,5,1,6,3,5,4,2,4,2,4,4,4,3,5,6,3,3,2,2,2,4
27412,2006-05-04,5,1,3,3,2,4,2,5,3,5,4,2,1,4,3,4,4,4,5,4,4,2,4,5,3,4,1,2,1,3,1,2,2,2,4,1,5,3,4,5,2
27415,2006-05-04,6,4,3,6,5,5,2,4,1,5,5,2,3,4,6,6,6,5,5,1,3,1,6,4,6,1,5,2,2,5,1,5,1,5,6,3,5,4,5,5,5
27472,2006-05-04,6,3,2,5,5,4,3,2,3,4,5,3,4,3,0,4,6,4,2,2,3,4,2,4,1,6,4,2,3,4,3,5,4,4,6,4,4,5,4,6,4
27519,2006-05-04,5,3,3,2,3,3,4,3,4,5,1,2,4,,5,5,2,3,5,4,1,3,4,5,3,6,5,2,3,1,3,4,,,4,4,4,4,5,6,5
27521,2006-05-04,6,4,5,5,4,5,4,4,3,5,5,4,2,4,3,5,5,4,4,2,1,2,5,4,5,5,3,2,2,3,2,5,4,2,5,4,4,4,2,5,4
27525,2006-05-04,3,5,4,4,5,2,4,4,5,4,1,4,5,2,4,4,3,4,2,2,2,4,4,4,2,5,4,4,2,3,3,5,4,2,3,4,2,4,4,5,5
27531,2006-05-04,4,4,5,2,2,5,2,4,2,4,4,4,3,4,2,4,2,3,4,4,3,4,5,5,5,2,3,3,3,4,2,5,3,5,5,2,4,4,4,4,4
27551,2006-05-04,0,1,1,5,6,5,4,,2,6,3,0,6,4,4,6,0,6,3,5,1,2,4,1,5,5,5,2,2,2,2,6,1,2,4,1,4,5,5,6,6
27552,2006-05-04,5,5,1,6,4,2,5,2,4,6,4,4,1,2,6,2,5,2,5,1,1,0,5,6,5,5,1,4,2,1,1,1,4,4,5,4,4,5,5,1,4
27553,2006-05-04,5,5,5,4,3,3,2,5,5,4,5,3,4,5,5,3,0,3,4,5,5,3,3,4,6,2,2,5,1,4,5,5,3,2,6,5,3,4,3,4,5
27555,2006-05-04,3,3,3,1,3,0,1,2,2,6,5,3,4,4,5,1,3,3,4,2,1,6,5,6,0,5,0,3,0,5,1,1,4,3,5,3,6,6,2,3,6
27558,2006-05-04,5,2,5,6,0,1,3,2,5,5,6,5,1,3,5,1,4,1,0,1,2,5,0,1,1,5,2,4,2,4,2,1,5,5,6,5,5,5,3,1,1
27559,2006-05-04,6,4,1,4,5,5,6,5,4,5,5,4,5,5,5,4,0,4,5,6,3,2,4,5,6,5,4,4,1,6,4,4,1,6,6,1,6,6,6,5,5
27562,2006-05-05,3,2,3,6,3,4,1,3,1,6,5,3,4,2,3,5,3,4,2,2,3,2,6,5,6,5,5,2,3,2,3,5,1,6,6,2,4,4,4,4,5
27571,2006-05-05,5,5,4,5,3,3,3,4,1,3,2,3,3,3,5,1,3,4,1,5,2,2,4,4,6,4,3,3,3,5,1,5,3,4,6,3,2,2,4,2,5
27589,2006-05-05,3,3,3,6,2,5,5,5,2,4,5,4,3,5,5,6,3,4,5,2,2,1,6,5,5,4,6,1,3,1,4,5,2,3,6,4,3,6,4,4,6
27594,2006-05-05,6,3,6,5,0,0,1,1,5,5,5,0,1,1,6,0,6,1,4,3,1,5,6,5,5,5,3,5,0,1,,2,5,,6,5,2,4,,1,5
27610,2006-05-05,2,5,5,6,2,5,1,2,5,5,4,5,3,3,3,5,2,5,5,4,1,6,3,5,5,4,2,5,1,2,0,3,4,2,6,5,5,6,1,5,5
27630,2006-05-05,4,0,3,5,2,3,2,4,3,3,6,3,2,5,6,3,3,4,4,2,4,2,6,3,5,4,4,1,5,5,3,4,2,5,5,2,6,4,5,2,5
27638,2006-05-05,5,3,3,4,4,4,2,5,2,4,5,3,4,5,5,5,4,4,4,3,4,1,4,4,4,4,4,2,2,2,3,5,1,3,4,1,5,4,5,5,5
27641,2006-05-05,3,4,3,3,0,1,3,1,6,2,4,0,0,1,3,1,3,3,1,6,1,5,3,3,3,3,0,6,0,3,3,0,3,3,3,6,5,3,0,3,0
27649,2006-05-05,6,5,4,6,6,6,5,5,3,4,1,2,5,6,6,6,6,6,3,5,2,1,6,6,6,6,6,0,1,1,1,6,3,4,6,3,3,5,2,6,6
