user_id,sex,age,id,q2616,q2617,q2618,q2619,q2620,q2621,q2622,q2623,q2624,q2625,q2626,q2627,q2628,q2629,q2630,q2631,q2632,q2633,q2634,q2635,q2636,q2637,q2638,q2639,q2640,starttime,endtime
215574,female,41.2,1444,1,3,3,2,3,4,2,4,3,3,1,4,3,3,3,3,2,1,4,2,3,1,1,4,3,2009-05-19 16:41:55,2009-05-19 16:44:42
215585,female,25.9,1445,1,1,3,3,2,2,4,1,4,4,4,4,2,2,3,2,3,1,4,4,1,1,3,1,3,2009-05-19 17:58:47,2009-05-19 18:01:02
215620,female,14.6,1446,4,4,1,2,3,2,1,1,2,1,1,2,4,2,3,4,1,2,3,1,4,4,1,3,3,2009-05-20 05:36:37,2009-05-20 05:41:13
215694,male,34.2,1447,1,2,3,4,1,4,4,1,4,3,4,4,1,1,2,2,4,2,4,4,2,1,4,2,3,2009-05-20 06:13:14,2009-05-20 06:16:23
215635,female,32.3,1448,3,4,4,4,3,4,4,1,4,3,4,2,1,3,3,2,3,4,3,2,2,2,2,2,4,2009-05-20 18:00:41,2009-05-20 18:04:08
215753,female,32.7,1449,4,3,1,2,2,4,3,3,4,3,3,3,4,3,3,2,1,4,3,3,4,3,1,3,2,2009-05-20 19:54:59,2009-05-20 19:59:54
215758,female,18.8,1450,2,3,2,3,3,2,3,2,4,2,3,3,3,2,2,3,2,3,3,3,4,2,2,4,2,2009-05-20 23:18:14,2009-05-20 23:26:22
215911,male,21.0,1451,1,1,4,4,1,1,4,1,4,2,2,4,2,1,2,1,4,2,4,2,2,2,3,1,4,2009-05-21 20:27:44,2009-05-21 20:30:15
216033,female,22.6,1452,2,2,2,1,3,4,4,1,4,1,4,3,2,4,2,4,2,4,1,1,4,4,1,4,2,2009-05-22 12:30:23,2009-05-22 12:33:46
214864,female,18.4,1453,1,4,2,2,3,4,3,1,4,3,2,3,3,2,3,4,1,4,1,1,1,1,2,,3,2009-05-22 19:51:20,2009-05-22 19:54:16
216174,male,22.2,1454,4,4,4,4,1,1,4,1,3,2,3,4,2,4,4,3,1,4,4,1,4,2,4,4,2,2009-05-23 13:00:28,2009-05-23 13:03:45
216188,female,29.5,1455,4,4,3,2,3,4,2,3,2,3,3,3,2,4,4,4,2,3,3,2,4,4,1,1,2,2009-05-23 17:10:25,2009-05-23 17:13:19
216225,male,21.4,1456,1,3,3,4,1,2,4,1,4,1,2,4,3,2,3,1,3,4,4,3,1,1,4,2,3,2009-05-24 05:12:28,2009-05-24 05:15:24
216288,female,19.5,1457,1,4,3,2,3,4,2,1,3,2,3,4,1,4,2,4,2,4,4,1,4,4,1,4,2,2009-05-24 06:17:33,2009-05-24 06:19:21
215865,female,13.3,1458,1,2,4,4,1,1,2,1,2,2,4,4,1,3,2,3,4,2,4,2,1,3,2,1,4,2009-05-24 10:22:32,2009-05-24 10:27:41
216308,male,18.7,1459,1,1,4,2,1,1,4,1,4,2,2,4,1,2,3,2,3,2,4,3,2,2,4,2,3,2009-05-24 16:13:29,2009-05-24 16:15:11
216399,,,1460,1,2,1,4,2,2,4,1,4,4,4,4,1,1,2,2,4,2,4,4,1,1,4,1,3,2009-05-25 05:55:57,2009-05-25 05:59:12
216439,female,29.1,1461,1,2,1,4,1,1,4,1,4,4,4,4,4,1,3,1,4,4,4,4,2,2,3,1,2,2009-05-25 13:38:04,2009-05-25 13:43:30
216471,female,15.2,1462,2,3,2,3,2,1,3,2,3,2,1,4,2,2,3,4,3,3,2,2,4,4,2,3,2,2009-05-25 19:23:25,2009-05-25 19:25:14
216514,male,34.0,1463,2,1,3,2,1,4,4,1,1,4,1,4,1,4,4,1,2,1,4,1,1,4,4,2,3,2009-05-25 23:21:25,2009-05-25 23:23:51
216516,female,23.8,1464,3,3,2,2,2,3,4,2,3,2,3,2,3,1,2,2,2,2,2,2,2,4,3,1,4,2009-05-25 23:44:10,2009-05-25 23:48:33
34984,female,42.5,1465,1,3,3,1,1,2,4,2,4,3,4,2,2,1,2,1,2,2,3,2,1,1,4,2,3,2009-05-26 05:41:17,2009-05-26 05:42:49
216624,female,54.6,1466,1,4,4,4,1,2,4,1,4,4,4,,1,2,4,1,2,1,4,3,2,1,3,1,4,2009-05-26 19:00:31,2009-05-26 19:02:30
216661,female,15.2,1467,2,3,3,3,1,4,4,1,4,4,4,4,1,2,3,1,4,3,4,4,1,1,4,1,4,2009-05-26 20:52:23,2009-05-26 20:53:53
216773,female,55.7,1468,4,4,4,3,3,2,3,1,4,4,1,3,2,2,3,4,2,2,3,3,4,3,3,3,3,2009-05-27 14:41:01,2009-05-27 14:43:46
216424,female,49.3,1469,1,2,3,1,2,3,4,1,4,4,2,4,1,3,3,2,4,1,4,4,2,1,4,1,4,2009-05-27 22:59:38,2009-05-27 23:02:32
216736,female,26.0,1470,2,3,4,2,3,3,,1,4,2,2,3,1,3,4,2,3,3,3,2,2,4,2,3,3,2009-05-28 01:36:06,2009-05-28 01:38:20
216986,male,22.1,1471,2,3,4,4,2,3,4,1,3,3,3,3,1,1,2,4,3,1,2,3,3,4,2,4,4,2009-05-29 01:11:26,2009-05-29 01:14:40
217013,male,24.4,1472,2,2,4,4,1,1,3,2,3,1,4,4,4,2,3,2,3,3,2,2,2,2,2,3,3,2009-05-29 06:41:14,2009-05-29 06:43:13
217057,male,16.4,1473,3,2,4,4,1,3,4,3,4,1,4,4,4,3,1,3,3,4,1,1,4,1,4,4,4,2009-05-29 14:12:14,2009-05-29 14:17:53
217073,female,29.0,1474,2,3,3,4,2,1,4,1,4,3,4,4,2,1,2,2,4,2,2,3,2,1,3,2,3,2009-05-29 16:49:53,2009-05-29 16:56:36
217178,female,33.9,1475,3,4,3,3,3,4,3,1,4,3,3,4,2,3,4,3,2,2,3,2,4,2,2,3,3,2009-05-31 02:30:56,2009-05-31 02:33:15
217297,female,19.4,1476,3,1,4,4,1,1,4,1,3,4,2,4,1,3,4,2,3,4,4,4,3,3,3,1,4,2009-05-31 06:15:18,2009-05-31 06:17:19
217174,female,26.2,1477,4,4,1,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,1,2,4,1,1,2,3,2009-05-31 07:23:11,2009-05-31 07:25:55
217458,female,53.5,1478,2,4,2,4,4,4,1,3,4,1,4,1,4,2,2,3,3,4,2,2,2,1,1,2,1,2009-06-01 03:13:32,2009-06-01 03:17:44
217612,male,27.4,1479,,2,1,4,1,1,4,1,4,4,4,4,1,3,2,1,3,1,1,2,2,1,3,1,3,2009-06-02 00:40:46,2009-06-02 00:43:32
217417,female,16.5,1480,3,4,1,3,3,3,2,4,1,1,1,3,4,2,3,4,2,4,1,1,4,4,2,4,4,2009-06-02 01:25:24,2009-06-02 01:27:26
217672,female,21.6,1481,2,4,4,4,4,4,3,2,2,3,1,4,4,3,1,4,2,2,1,4,2,4,3,2,1,2009-06-02 10:48:52,2009-06-02 10:50:54
217703,female,24.1,1482,3,3,1,2,2,4,2,2,3,2,3,4,3,3,2,2,2,3,2,2,4,3,2,2,1,2009-06-02 18:38:00,2009-06-02 18:40:57
217767,female,21.3,1483,2,4,1,4,3,4,1,2,3,2,3,3,3,4,2,4,1,4,2,1,3,3,1,2,2,2009-06-03 02:48:13,2009-06-03 02:50:45
217766,female,18.1,1484,3,3,3,2,,3,4,3,4,4,3,4,3,3,3,1,3,2,3,3,2,2,4,2,3,2009-06-03 03:12:01,2009-06-03 03:14:44
217839,female,22.2,1485,3,3,4,3,2,4,4,1,3,2,1,3,4,4,2,3,1,3,2,2,4,4,2,3,3,2009-06-03 16:38:21,2009-06-03 16:40:20
217875,female,24.4,1486,4,4,3,1,3,4,3,3,3,1,3,1,4,3,2,3,3,3,3,3,1,2,3,1,3,2009-06-03 19:42:36,2009-06-03 19:45:11
217913,male,21.7,1487,1,2,4,4,1,2,4,1,4,2,4,4,1,2,3,1,4,1,4,2,1,1,3,1,4,2009-06-03 22:10:19,2009-06-03 22:13:04
217922,male,17.7,1488,2,1,4,3,1,1,4,1,2,4,2,4,1,3,4,2,2,2,4,3,1,1,3,1,4,2009-06-03 22:51:34,2009-06-03 22:54:08
218000,female,16.7,1489,3,4,3,1,4,2,4,1,4,2,3,3,2,1,1,4,4,2,4,1,1,1,1,2,1,2009-06-04 04:05:38,2009-06-04 04:08:53
218007,male,20.8,1490,1,3,4,1,1,2,4,1,4,3,4,4,2,2,3,2,2,3,4,3,2,4,3,2,3,2009-06-04 06:26:12,2009-06-04 06:28:32
218034,female,14.0,1491,3,4,3,4,3,2,3,3,3,3,3,4,3,3,3,3,3,2,2,2,2,3,1,1,3,2009-06-05 00:28:21,2009-06-05 00:30:19
218127,female,35.6,1492,1,3,4,3,2,4,3,1,4,4,4,4,1,4,3,2,3,2,4,3,2,3,2,2,3,2009-06-05 03:14:15,2009-06-05 03:18:17
218225,male,32.2,1493,1,1,4,4,1,1,4,1,4,4,3,4,1,1,4,1,4,1,4,4,1,1,4,1,4,2009-06-06 18:28:29,2009-06-06 18:30:40
218399,female,20.4,1494,3,2,3,1,2,1,4,1,4,3,2,4,1,1,2,2,4,2,1,3,2,4,4,2,4,2009-06-07 23:48:54,2009-06-07 23:52:01
104850,male,23.3,1495,1,4,2,1,2,3,3,1,2,3,2,3,1,3,3,2,3,3,3,3,4,4,3,2,4,2009-06-08 08:30:25,2009-06-08 08:32:19
218434,female,27.8,1496,3,4,1,1,3,4,4,3,4,1,3,2,4,3,3,4,1,4,2,2,4,2,1,3,1,2009-06-08 09:42:59,2009-06-08 09:45:27
218469,female,18.7,1497,3,2,3,3,2,2,2,2,2,2,3,4,2,1,2,3,3,3,2,2,4,4,3,2,4,2009-06-08 17:48:41,2009-06-08 17:54:43
218523,female,20.3,1498,2,3,2,3,1,1,3,3,4,3,3,3,2,3,3,1,2,2,3,3,3,4,3,1,3,2009-06-09 00:01:01,2009-06-09 00:04:01
218629,female,16.1,1499,3,4,4,3,3,4,4,2,4,1,3,3,4,2,3,4,3,4,3,2,4,1,1,3,1,2009-06-09 23:23:48,2009-06-09 23:26:29
213582,female,17.7,1500,2,2,4,3,1,3,4,2,4,4,4,4,2,2,3,2,2,1,3,2,3,4,4,2,4,2009-06-10 17:49:51,2009-06-10 17:52:49
218832,female,15.7,1501,1,3,3,4,2,1,2,3,4,2,1,2,3,2,2,3,2,2,4,2,1,3,1,1,3,2009-06-11 21:46:33,2009-06-11 21:48:50
218935,female,17.5,1502,1,4,3,3,1,1,2,1,1,2,3,2,4,3,1,2,2,1,3,3,4,4,4,3,4,2009-06-12 22:52:13,2009-06-12 22:53:56
218960,female,16.9,1503,1,2,4,3,2,2,4,1,3,4,3,4,1,3,3,2,2,1,4,4,3,2,4,1,4,2009-06-13 03:48:11,2009-06-13 03:52:09
219053,female,28.6,1504,4,4,1,1,4,4,3,4,2,1,3,2,4,4,2,4,2,2,2,1,3,3,1,4,1,2009-06-14 01:13:11,2009-06-14 01:15:40
219146,male,25.7,1505,1,3,3,3,2,3,3,1,1,4,3,4,2,4,3,1,1,4,4,4,2,4,4,1,4,2009-06-15 01:14:00,2009-06-15 01:16:41
219207,male,57.1,1506,1,2,2,4,2,2,4,1,4,3,3,4,3,2,2,3,4,3,3,3,2,1,3,2,2,2009-06-15 17:38:59,2009-06-15 17:41:35
219236,male,22.1,1507,1,2,4,4,1,1,4,1,4,3,2,4,1,1,3,2,4,,3,2,3,3,4,2,4,2009-06-15 21:13:12,2009-06-15 21:15:34
219264,female,21.2,1508,2,3,1,4,2,4,4,1,2,1,3,4,2,4,3,3,2,3,3,4,3,4,4,3,2,2009-06-16 03:31:16,2009-06-16 03:33:20
219284,male,46.2,1509,3,3,2,3,2,1,3,3,4,2,2,3,3,3,3,2,2,2,2,2,3,2,3,2,3,2009-06-16 07:32:52,2009-06-16 07:36:11
219365,female,18.5,1510,3,4,2,3,4,4,4,3,4,3,3,3,4,3,3,3,3,2,2,3,2,4,2,3,2,2009-06-16 22:59:12,2009-06-16 23:01:53
219377,female,18.8,1511,3,3,3,2,2,3,2,1,4,3,4,2,2,3,3,3,2,2,4,3,4,4,3,2,2,2009-06-17 01:38:22,2009-06-17 01:40:42
219402,female,19.2,1512,2,3,2,4,1,4,4,1,4,4,4,2,2,2,2,3,2,1,3,1,3,2,4,1,4,2009-06-17 06:08:31,2009-06-17 06:10:50
219425,female,16.2,1513,2,3,4,3,1,2,4,3,4,4,4,3,4,2,2,2,3,3,4,3,4,1,1,3,2,2009-06-17 12:28:30,2009-06-17 12:31:47
219516,female,39.8,1514,2,1,1,3,3,2,1,2,1,1,1,2,3,1,1,1,2,2,3,3,3,4,4,1,1,2009-06-18 06:27:56,2009-06-18 06:31:09
219544,female,19.9,1515,1,2,3,3,1,2,4,1,4,4,4,4,1,1,4,1,4,1,4,4,1,1,4,1,4,2009-06-18 12:54:49,2009-06-18 12:56:10
219579,male,17.2,1516,2,4,3,4,2,1,4,1,4,4,2,4,1,3,1,1,1,2,4,2,3,2,1,1,4,2009-06-18 19:10:10,2009-06-18 19:17:55
219638,female,17.6,1517,3,2,4,4,1,4,3,1,3,3,1,4,1,2,4,1,4,3,3,3,2,4,3,1,3,2009-06-19 06:04:13,2009-06-19 06:06:54
219690,female,22.2,1518,2,4,4,4,2,3,4,1,4,3,3,4,3,2,3,2,1,4,4,4,2,2,3,2,3,2009-06-19 21:44:14,2009-06-19 21:46:08
219697,female,18.4,1519,3,4,,3,2,3,4,3,4,3,3,3,4,2,3,3,3,2,2,2,3,4,3,2,3,2009-06-19 22:33:34,2009-06-19 22:36:03
219733,female,37.4,1520,2,3,4,1,2,4,3,1,4,4,4,4,2,4,2,2,2,4,3,2,2,3,1,2,1,2009-06-20 05:14:16,2009-06-20 05:17:01
219775,female,24.0,1521,2,4,4,4,2,2,4,1,2,3,1,4,2,3,3,3,2,3,3,3,2,3,2,1,4,2009-06-20 18:01:26,2009-06-20 18:04:08
219785,female,6.2,1522,1,1,4,3,2,1,4,1,3,2,3,4,1,2,4,3,4,3,1,3,1,3,2,3,3,2009-06-20 20:37:47,2009-06-20 20:42:03
219836,male,26.3,1523,2,2,3,4,4,4,4,1,4,3,3,4,2,2,3,3,3,3,4,3,4,4,1,4,2,2009-06-21 11:36:09,2009-06-21 11:39:29
219860,male,21.4,1524,2,4,4,4,2,2,3,1,3,2,1,4,1,1,2,1,2,1,4,2,1,2,4,1,4,2009-06-21 16:24:59,2009-06-21 16:27:31
220037,male,18.3,1525,2,2,4,2,2,4,3,1,4,3,1,4,2,3,2,3,2,2,4,3,3,3,4,2,4,2009-06-23 09:04:11,2009-06-23 09:06:52
220214,female,39.4,1526,1,1,4,3,1,4,4,1,4,4,4,4,1,3,4,1,4,3,4,3,3,1,3,2,3,2009-06-25 20:42:02,2009-06-25 20:44:06
220381,female,16.0,1527,3,4,4,1,4,4,2,1,1,1,1,3,1,4,3,4,1,2,3,1,3,4,1,2,3,2009-06-25 21:24:29,2009-06-25 21:26:12
220330,female,16.1,1528,2,4,4,2,1,2,4,1,4,2,4,4,1,3,2,2,4,2,4,2,3,2,2,2,4,2009-06-25 22:06:36,2009-06-25 22:08:48
220451,male,18.9,1529,2,2,4,4,2,1,4,1,4,2,4,3,2,1,2,2,4,2,3,3,3,2,3,2,3,2009-06-26 04:53:52,2009-06-26 04:55:23
217744,female,42.7,1530,2,2,3,3,3,2,4,3,3,3,3,3,2,3,3,3,2,3,2,2,3,3,2,2,2,2009-06-26 20:49:56,2009-06-26 20:52:55
220546,female,18.6,1531,2,4,3,4,2,1,3,2,3,2,2,4,3,2,3,3,3,2,4,4,2,2,4,2,4,2009-06-26 23:31:08,2009-06-26 23:34:09
220561,female,29.3,1532,2,4,3,3,4,4,4,1,4,2,4,3,3,3,3,4,1,4,4,2,3,2,1,4,2,2009-06-27 00:44:36,2009-06-27 00:47:00
220588,female,18.9,1533,3,4,2,3,2,2,4,4,4,2,4,3,4,4,3,3,3,4,4,4,4,4,2,4,4,2009-06-27 05:54:44,2009-06-27 05:56:49
220807,female,18.5,1534,2,4,2,3,3,4,3,2,3,2,2,4,2,4,4,2,2,4,2,3,2,4,1,3,1,2009-06-29 09:51:22,2009-06-29 09:53:33
220862,female,25.8,1535,1,1,3,1,2,1,4,4,2,2,1,1,4,2,3,2,4,4,3,1,2,4,3,2,4,2009-06-29 20:13:52,2009-06-29 20:15:33
220897,female,18.4,1536,2,3,4,4,1,1,4,1,3,2,4,4,1,2,2,2,3,1,4,4,1,2,4,1,4,2009-06-30 00:58:08,2009-06-30 01:00:02
220930,female,31.1,1537,1,4,4,4,1,1,3,1,4,3,4,4,1,1,3,3,2,1,4,2,3,1,4,1,3,2009-06-30 05:01:02,2009-06-30 05:04:19
220956,female,19.9,1538,1,3,2,4,3,4,3,2,4,3,1,4,3,3,3,3,4,3,4,3,3,4,3,2,4,2009-06-30 09:14:53,2009-06-30 09:16:58
220958,female,16.4,1539,4,4,2,4,2,3,2,2,2,4,1,4,3,3,2,3,1,3,2,2,2,3,2,3,3,2009-06-30 10:24:53,2009-06-30 10:34:00
220991,female,18.6,1540,1,3,3,4,1,1,3,1,2,2,2,4,1,3,4,3,2,2,4,2,3,3,3,2,4,2009-06-30 19:12:57,2009-06-30 19:14:46
221023,female,16.1,1541,2,4,2,4,2,3,3,1,1,2,1,3,3,2,2,2,3,2,3,4,2,3,2,1,3,2009-07-01 02:03:11,2009-07-01 02:07:05
221132,female,17.2,1542,1,4,2,2,3,4,4,1,2,2,2,3,3,3,3,1,1,,3,3,2,2,3,2,3,2009-07-02 01:13:32,2009-07-02 01:17:08
221228,male,29.6,1543,1,3,3,2,3,4,4,1,4,3,4,4,2,4,3,2,1,4,3,4,1,3,1,1,2,2009-07-02 23:19:02,2009-07-02 23:24:03
221317,female,17.8,1544,3,4,4,4,1,3,3,2,3,4,1,4,3,3,4,2,3,2,4,2,2,3,4,4,4,2009-07-03 19:08:59,2009-07-03 19:16:59
216147,male,33.2,1545,2,4,3,3,2,4,4,1,4,2,4,3,2,2,2,4,3,3,4,1,3,2,1,3,3,2009-07-05 06:31:44,2009-07-05 06:34:15
221548,female,15.1,1546,3,4,4,4,2,2,4,1,4,3,3,2,4,4,,2,,,,,,,,,,2009-07-06 04:31:57,2009-07-06 04:33:35
221677,female,14.8,1547,1,4,4,3,2,4,4,1,4,3,2,4,4,3,3,4,3,4,4,3,4,4,1,4,4,2009-07-07 04:34:23,2009-07-07 04:37:36
221711,female,16.2,1548,2,3,3,4,2,4,3,3,2,3,3,3,4,3,3,1,2,1,4,2,1,2,4,1,3,2009-07-07 09:37:27,2009-07-07 09:40:36
221829,female,34.0,1549,4,4,4,2,1,1,4,4,1,1,4,4,4,3,3,2,4,4,3,3,2,1,4,1,3,2009-07-08 10:20:07,2009-07-08 10:22:55
221832,female,28.6,1550,2,4,3,4,3,3,3,3,3,2,3,3,3,3,4,3,1,2,2,2,2,3,3,3,2,2009-07-08 11:26:57,2009-07-08 11:29:25
221838,male,18.4,1551,1,2,3,3,1,4,4,1,4,1,4,4,1,2,4,1,2,1,4,4,1,1,4,1,4,2009-07-08 12:49:58,2009-07-08 12:51:50
221914,male,25.3,1552,4,4,3,2,2,2,4,2,4,2,4,4,3,3,3,3,4,1,3,4,1,1,4,1,3,2009-07-09 04:24:26,2009-07-09 04:27:05
221925,male,23.2,1553,1,2,3,2,2,3,3,1,3,3,1,3,1,4,4,2,3,2,3,2,3,3,2,2,4,2009-07-09 05:02:59,2009-07-09 05:07:26
222044,female,15.6,1554,4,4,1,4,4,3,3,2,4,2,2,4,2,2,2,4,1,2,4,2,1,2,1,2,2,2009-07-10 11:37:33,2009-07-10 11:40:12
222257,female,20.1,1555,4,4,1,2,4,4,2,4,2,4,1,3,4,3,3,4,1,4,4,1,4,4,1,4,1,2009-07-12 07:52:34,2009-07-12 07:55:22
222378,female,20.4,1556,1,4,3,3,1,2,2,1,4,3,3,3,2,2,2,2,4,1,3,3,2,3,2,3,2,2009-07-13 04:53:22,2009-07-13 04:57:32
222464,female,39.7,1557,2,3,3,3,3,4,3,2,4,4,4,2,3,3,3,4,3,2,3,3,3,1,1,3,3,2009-07-14 00:49:42,2009-07-14 00:53:36
222542,female,19.6,1558,3,4,2,1,2,2,1,2,3,2,3,4,3,4,3,2,1,4,3,2,2,4,3,4,2,2009-07-14 14:11:34,2009-07-14 14:13:30
222608,female,15.6,1559,1,2,4,3,2,4,4,1,4,3,4,4,1,2,2,4,2,1,4,4,3,1,4,4,4,2009-07-15 02:52:57,2009-07-15 02:55:26
222687,male,33.2,1560,2,1,4,4,1,1,4,1,4,4,3,4,2,2,4,1,3,2,4,3,1,1,4,1,4,2009-07-15 21:27:32,2009-07-15 21:29:27
188748,female,19.4,1561,3,4,4,4,2,4,1,4,2,2,4,4,4,2,1,3,2,3,1,1,3,1,2,2,2,2009-07-15 22:25:30,2009-07-15 22:27:32
86442,female,18.9,1562,3,4,2,2,4,4,3,2,3,1,2,4,2,4,3,4,1,4,3,1,3,3,2,3,3,2009-07-15 23:35:15,2009-07-15 23:40:10
222759,female,16.1,1563,2,4,3,,2,4,2,1,2,2,3,2,2,3,2,3,2,2,1,3,3,2,3,3,3,2009-07-16 05:33:21,2009-07-16 05:34:53
222763,female,19.6,1564,1,3,4,3,2,1,4,1,4,2,3,4,3,2,3,4,3,3,1,4,2,1,3,2,4,2009-07-16 06:32:13,2009-07-16 06:34:57
222770,female,27.8,1565,3,4,4,4,2,1,4,1,4,3,3,4,2,2,3,1,4,2,3,4,1,1,4,1,4,2009-07-16 08:13:01,2009-07-16 08:15:00
222855,male,26.7,1566,1,1,4,4,1,1,4,1,4,4,4,3,1,1,4,2,2,2,4,1,1,1,1,3,4,2009-07-16 21:43:47,2009-07-16 21:50:51
222941,male,16.4,1567,1,2,2,4,3,4,4,1,4,4,4,4,1,4,4,3,4,4,4,2,3,3,3,1,3,2009-07-17 15:13:33,2009-07-17 15:15:34
222965,female,21.1,1568,1,4,3,4,2,2,3,4,4,4,4,4,3,2,3,2,2,3,2,1,3,3,4,2,3,2009-07-17 19:45:01,2009-07-17 19:47:20
223069,female,31.6,1569,2,4,3,2,2,2,3,1,4,3,3,3,3,3,2,3,2,2,3,3,2,1,4,1,3,2009-07-18 17:27:43,2009-07-18 17:30:28
222986,female,14.9,1570,2,3,1,3,2,2,2,1,1,4,1,4,4,1,2,2,1,4,3,3,2,4,4,4,4,2009-07-19 01:17:32,2009-07-19 01:22:36
223269,female,53.2,1571,1,4,1,1,4,1,1,1,1,4,1,4,1,4,1,4,1,3,4,1,1,3,4,1,1,2009-07-20 02:11:44,2009-07-20 02:14:15
223264,male,29.2,1572,3,3,3,4,2,2,4,1,3,3,1,4,1,1,3,3,3,2,4,3,3,2,4,1,2,2009-07-20 03:43:53,2009-07-20 03:46:08
223312,female,14.0,1573,2,4,4,4,2,2,4,1,4,4,4,4,1,1,3,1,4,1,4,2,2,1,3,1,4,2009-07-20 09:04:23,2009-07-20 09:06:57
223323,female,21.3,1574,2,3,2,3,2,2,3,2,4,4,2,3,2,2,3,2,3,2,3,2,3,1,3,2,3,2009-07-20 11:08:04,2009-07-20 11:10:18
223332,male,35.8,1575,3,3,3,4,2,2,3,2,3,2,3,4,2,3,1,3,3,3,3,3,2,2,3,2,3,2009-07-20 12:24:44,2009-07-20 12:27:45
223382,female,15.4,1576,4,4,1,2,4,4,2,3,3,1,4,,4,2,2,4,1,4,3,2,4,2,1,4,1,2009-07-20 23:33:31,2009-07-20 23:35:35
223482,female,18.1,1577,4,4,2,2,4,3,2,1,1,1,2,2,2,4,1,4,1,4,3,2,4,4,3,4,3,2009-07-21 16:39:04,2009-07-21 16:41:45
223638,female,18.2,1578,1,3,2,4,3,2,3,1,4,4,3,4,1,3,3,3,4,4,4,4,2,3,2,3,4,2009-07-22 14:05:16,2009-07-22 14:07:52
223695,female,18.6,1579,2,4,1,2,2,4,4,4,3,3,2,2,4,3,4,2,2,3,4,3,3,3,1,4,1,2009-07-23 00:27:27,2009-07-23 00:30:00
223772,female,18.8,1580,2,4,2,2,3,4,2,3,2,2,3,3,3,4,3,4,3,3,2,4,4,4,2,4,2,2009-07-23 14:25:57,2009-07-23 14:34:36
72482,male,27.1,1581,3,3,1,2,3,4,4,2,4,2,3,4,3,4,2,4,2,3,3,2,4,3,2,2,1,2009-07-23 20:03:47,2009-07-23 20:06:44
223712,female,15.8,1582,3,4,2,4,2,1,2,4,2,3,4,4,4,4,4,2,4,4,3,2,4,4,1,4,1,2009-07-24 01:42:34,2009-07-24 01:44:35
223876,male,58.5,1583,1,1,3,4,1,1,2,1,4,2,2,4,2,1,4,2,2,4,3,4,3,3,4,2,3,2009-07-24 14:12:39,2009-07-24 14:15:15
223917,male,31.1,1584,3,1,3,3,1,3,3,1,4,4,3,2,3,1,3,2,4,2,3,2,4,2,3,2,4,2009-07-24 20:47:28,2009-07-24 20:52:34
223981,female,20.6,1585,2,4,3,4,4,4,2,4,4,1,2,4,4,3,4,4,2,4,4,2,4,2,1,2,1,2009-07-25 07:21:11,2009-07-25 07:22:49
224116,female,23.2,1586,4,4,2,4,2,4,3,1,4,2,3,3,2,3,3,3,2,3,4,3,3,1,2,2,2,2009-07-26 13:31:23,2009-07-26 13:33:45
224173,female,52.3,1587,2,4,1,3,3,4,4,4,4,2,4,2,4,4,4,4,2,4,2,2,4,3,2,3,1,2009-07-26 23:12:55,2009-07-26 23:15:27
224201,female,18.5,1588,3,4,4,3,2,4,3,4,3,2,3,3,4,4,2,3,1,3,2,4,3,2,2,2,2,2009-07-27 02:27:12,2009-07-27 02:29:39
224244,female,19.8,1589,4,4,3,4,3,1,4,3,3,4,2,4,3,4,3,1,3,2,2,2,1,2,3,2,3,2009-07-27 07:45:56,2009-07-27 07:48:24
224279,female,22.7,1590,1,3,2,3,2,2,4,1,3,3,2,2,3,2,3,4,3,2,4,1,3,4,1,3,3,2009-07-27 12:43:15,2009-07-27 12:52:24
224374,female,18.2,1591,2,2,2,2,2,3,2,2,3,2,3,1,2,3,3,2,3,2,3,2,2,3,3,2,3,2009-07-28 05:07:09,2009-07-28 05:11:47
224438,female,31.9,1592,1,2,3,4,1,1,4,1,4,3,4,4,2,1,2,2,4,1,3,2,3,3,4,2,4,2009-07-28 19:02:18,2009-07-28 19:03:26
224524,male,27.5,1593,2,3,4,3,3,3,4,1,4,3,3,4,1,3,3,3,3,2,3,2,2,2,3,3,4,2009-07-29 09:04:41,2009-07-29 09:06:50
224543,male,17.3,1594,1,2,4,4,1,4,4,1,4,4,4,4,1,2,3,1,3,2,4,3,2,1,4,2,3,2009-07-29 12:52:07,2009-07-29 12:56:05
224587,female,28.2,1595,3,4,1,2,4,1,2,2,2,1,1,4,4,4,1,4,1,4,2,2,4,4,1,4,1,2009-07-29 20:13:31,2009-07-29 20:15:48
224604,female,15.5,1596,2,4,3,3,3,4,3,3,3,2,2,2,3,3,3,4,4,3,3,2,2,3,2,2,1,2009-07-29 23:42:08,2009-07-29 23:44:14
224624,female,16.1,1597,2,4,2,3,2,1,3,3,4,1,4,3,2,4,2,2,2,1,1,1,3,1,2,1,3,2009-07-30 01:43:17,2009-07-30 01:44:54
224634,female,21.3,1598,1,2,4,4,3,2,4,1,3,3,3,4,1,1,2,2,3,3,4,3,4,1,3,3,4,2009-07-30 04:29:44,2009-07-30 04:34:34
224142,female,18.9,1599,3,4,2,3,3,3,4,1,4,3,4,3,3,4,3,2,3,3,4,2,4,2,3,4,2,2009-07-30 22:13:00,2009-07-30 22:19:35
224804,female,14.8,1600,3,3,4,3,4,4,3,2,3,3,3,2,3,4,2,4,2,3,4,3,3,4,2,4,3,2009-07-31 03:31:52,2009-07-31 03:33:49
225012,female,16.5,1601,3,4,2,4,3,4,4,1,4,4,3,4,3,2,1,4,4,4,4,1,3,2,1,2,1,2009-08-01 13:05:01,2009-08-01 13:07:26
