id,user_id,date,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
3679,214755,2009-05-15,1,4,3,4,0,1,1,4,0,1,0,4,2,1,4,5,4,5,6,6,6
3680,214773,2009-05-15,2,4,6,4,5,4,4,2,0,2,4,3,6,4,4,6,4,5,3,3,6
3681,214779,2009-05-15,1,4,5,6,4,5,5,1,0,0,0,2,5,0,3,3,3,1,6,2,3
3687,214801,2009-05-16,1,4,2,4,1,5,4,1,1,1,0,0,1,1,4,,3,3,3,3,2
17260,214802,2012-08-26,4,6,5,4,3,4,6,0,0,0,0,0,1,0,6,2,4,2,6,3,5
3682,214818,2009-05-15,3,4,3,3,4,5,4,2,1,0,1,4,5,3,6,4,4,5,5,6,4
3683,214823,2009-05-15,2,5,0,5,4,4,3,2,5,1,6,1,6,1,2,3,1,3,2,3,1
3685,214864,2009-05-15,0,4,0,6,2,3,6,0,0,0,1,3,5,0,4,0,0,6,2,6,0
3686,214867,2009-05-15,2,5,3,6,3,5,4,0,0,0,1,2,3,2,0,2,1,1,4,1,1
3688,214871,2009-05-16,2,5,4,2,2,4,4,3,0,2,2,1,1,1,4,2,3,3,5,3,5
3689,214876,2009-05-16,0,1,0,2,4,2,0,2,0,1,1,0,0,1,2,1,1,2,2,2,2
3690,214889,2009-05-16,3,5,3,6,3,5,6,1,2,0,4,2,6,3,5,1,3,5,5,6,1
3703,214894,2009-05-17,4,6,5,3,5,5,4,1,0,0,1,2,2,0,1,5,2,1,4,4,3
3691,214896,2009-05-16,6,6,6,6,6,6,6,0,0,1,0,0,5,6,6,6,5,5,6,4,6
3692,214898,2009-05-16,6,6,5,6,6,6,6,0,0,0,5,0,5,0,5,2,2,0,4,6,0
3693,214908,2009-05-16,1,6,6,6,6,6,6,2,0,0,4,4,6,3,5,6,4,3,6,4,6
3721,214919,2009-05-18,1,4,2,5,2,2,1,1,4,3,2,2,4,0,2,0,3,4,3,3,2
3694,214925,2009-05-16,1,1,4,5,4,3,2,3,0,1,5,3,1,0,5,4,6,5,5,3,2
3695,214934,2009-05-16,5,6,4,5,5,4,5,4,3,4,2,2,5,2,6,3,2,2,5,5,6
3696,214969,2009-05-16,2,0,0,0,0,6,1,3,1,0,0,2,0,0,4,0,3,4,0,2,2
3697,214970,2009-05-16,5,,6,6,6,6,6,1,1,0,5,6,4,0,6,2,4,5,6,6,1
3698,214998,2009-05-16,0,1,0,3,0,2,1,0,1,4,0,0,4,1,4,4,5,1,5,4,5
3699,215026,2009-05-16,6,6,5,5,6,5,6,3,0,1,4,3,6,1,6,3,3,5,6,4,4
3700,215034,2009-05-16,1,1,1,4,0,0,0,1,0,0,1,1,0,0,3,0,1,0,3,2,2
3701,215042,2009-05-16,4,4,3,4,4,4,5,4,5,2,4,6,6,2,4,5,4,2,5,4,5
3702,215068,2009-05-17,1,1,1,5,2,3,4,5,6,4,4,6,6,6,6,6,6,6,6,1,6
3704,215083,2009-05-17,4,6,5,6,5,6,6,5,3,3,6,6,6,3,4,4,2,4,5,6,4
3705,215085,2009-05-17,3,6,3,5,6,3,4,1,1,1,3,6,6,6,6,3,4,3,6,6,1
3706,215098,2009-05-17,4,6,5,5,4,5,1,3,2,0,5,2,5,6,6,4,3,3,5,6,1
3707,215130,2009-05-17,1,5,5,6,4,5,5,0,0,0,1,1,1,0,6,5,4,3,6,6,6
3708,215140,2009-05-17,2,3,4,4,4,4,2,1,0,0,2,0,3,5,6,4,3,6,5,4,2
3709,215148,2009-05-17,1,4,4,1,2,4,1,4,1,0,3,1,3,2,4,3,4,2,3,3,3
3710,215235,2009-05-18,4,5,5,5,3,5,4,1,0,0,4,3,5,1,4,5,4,3,5,5,3
3711,215252,2009-05-18,4,6,2,5,5,3,3,0,0,0,0,3,0,0,6,4,3,5,3,4,4
3712,215256,2009-05-18,0,0,0,0,0,0,0,2,1,0,2,1,4,3,2,0,1,1,2,3,0
3713,215304,2009-05-18,3,4,6,4,5,6,5,2,0,0,3,3,6,6,5,4,6,6,6,6,6
3717,215336,2009-05-18,3,6,5,6,6,6,5,2,1,1,3,4,4,1,4,1,2,6,3,6,3
3715,215339,2009-05-18,2,3,2,3,4,1,1,4,0,2,4,2,5,6,6,5,5,6,5,6,6
3716,215340,2009-05-18,4,6,3,6,6,6,5,3,3,0,3,2,4,3,4,5,2,4,5,3,1
3719,215342,2009-05-18,0,2,3,4,2,0,2,4,5,0,4,5,6,1,6,5,5,5,2,5,6
3718,215345,2009-05-18,5,5,4,5,6,2,5,2,0,0,2,2,0,2,2,5,3,2,6,2,5
3720,215355,2009-05-18,3,3,4,6,4,2,2,1,0,0,3,5,4,1,3,4,4,1,2,5,5
3723,215435,2009-05-19,1,4,2,5,0,4,1,1,0,0,3,1,4,5,5,3,5,2,5,6,1
3724,215441,2009-05-19,0,0,0,0,0,0,0,2,3,2,1,6,6,6,6,5,5,3,,6,6
3722,215442,2009-05-19,4,6,0,6,5,0,0,0,0,0,0,0,0,0,4,4,0,1,4,0,1
3725,215455,2009-05-19,5,5,4,4,5,2,4,4,2,5,3,2,6,5,4,5,2,5,4,5,5
3726,215480,2009-05-19,0,0,2,0,0,0,2,0,1,0,1,0,1,1,4,5,5,6,6,4,4
3727,215495,2009-05-19,4,5,4,6,3,2,3,5,3,2,4,3,5,5,4,3,4,4,5,5,3
3728,215511,2009-05-19,4,4,4,4,3,5,4,1,4,2,3,1,2,2,5,2,4,2,2,3,4
25746,215517,2013-12-05,4,5,4,4,4,4,5,5,6,3,4,4,4,6,4,4,4,4,5,3,4
3729,215535,2009-05-19,5,5,5,5,5,5,6,5,1,5,5,6,6,3,4,4,5,3,4,2,2
3730,215540,2009-05-19,0,4,1,4,1,1,0,5,2,0,0,1,4,6,6,5,2,4,5,2,6
3731,215543,2009-05-19,3,3,5,6,3,6,3,5,0,2,5,0,5,6,1,1,2,3,6,0,3
3784,215544,2009-05-26,5,5,5,5,5,4,4,1,3,1,2,1,2,1,3,1,1,1,2,4,0
3732,215552,2009-05-19,6,6,3,6,5,6,6,0,0,0,0,0,0,0,5,6,4,6,5,6,4
3733,215574,2009-05-19,3,6,6,6,6,5,5,6,0,6,6,5,6,5,4,6,6,6,5,3,4
3734,215585,2009-05-19,4,5,4,4,4,4,5,3,4,4,4,2,5,5,4,4,4,4,5,4,5
3735,215612,2009-05-19,4,6,3,6,5,0,2,6,1,3,3,2,6,6,6,6,4,4,6,6,6
3736,215623,2009-05-19,5,5,5,5,0,6,5,4,0,1,6,0,0,2,3,4,4,3,4,6,0
3743,215635,2009-05-20,4,4,4,4,5,4,4,1,1,2,3,2,4,3,5,3,2,3,4,6,6
3745,215637,2009-05-20,4,,5,3,3,5,4,2,1,4,5,5,2,0,6,3,4,6,4,6,6
3737,215648,2009-05-20,5,6,2,6,4,4,5,2,1,1,1,2,6,2,5,3,4,3,3,4,5
3739,215694,2009-05-20,3,4,2,0,6,5,5,0,0,0,0,0,0,0,4,0,5,2,4,0,2
3742,215716,2009-05-20,5,5,5,5,4,5,2,0,0,0,1,2,3,0,5,0,3,1,6,0,1
3744,215753,2009-05-20,2,3,1,2,2,2,5,0,0,1,2,1,4,1,3,1,1,1,3,4,0
3746,215758,2009-05-20,1,3,4,1,2,2,3,1,1,1,3,1,5,2,5,5,3,5,4,5,4
3747,215854,2009-05-21,4,6,4,6,6,5,3,4,3,3,4,5,6,5,5,5,6,4,5,2,5
3750,215892,2009-05-21,3,5,3,4,4,1,5,6,4,4,5,6,6,5,4,3,3,2,2,3,5
3748,215901,2009-05-21,5,6,3,5,6,5,6,1,3,0,2,4,1,1,6,6,6,5,4,5,4
3749,215911,2009-05-21,0,5,1,4,2,0,3,1,1,0,3,0,0,5,5,2,3,1,3,0,0
3751,215955,2009-05-22,3,5,3,5,3,3,2,3,0,1,5,3,6,3,6,5,5,5,5,5,5
3752,215975,2009-05-22,2,3,3,3,6,3,3,3,0,4,4,6,6,3,4,3,6,0,4,2,4
3753,216033,2009-05-22,3,4,1,6,3,1,3,1,1,2,0,0,6,5,3,3,4,3,5,3,2
3754,216038,2009-05-22,2,5,4,6,4,5,1,4,1,0,0,0,1,0,6,5,1,4,5,4,5
3755,216108,2009-05-23,0,0,0,0,0,0,0,1,2,0,1,0,2,0,4,2,1,3,3,3,4
3756,216118,2009-05-23,0,0,0,1,0,0,0,0,0,0,3,2,3,0,1,4,2,1,1,1,4
3757,216142,2009-05-23,1,5,4,5,3,6,3,4,2,1,4,6,5,3,2,2,1,0,4,4,0
3985,216147,2009-07-05,1,5,1,3,3,3,4,1,0,0,0,0,0,1,5,0,0,3,5,2,5
3758,216174,2009-05-23,0,0,0,4,0,0,0,2,1,0,0,0,0,0,6,3,4,3,6,5,6
3759,216188,2009-05-23,5,5,5,5,5,5,5,3,0,0,6,5,4,1,5,2,5,3,5,6,4
3762,216225,2009-05-24,5,5,5,6,6,6,5,1,2,1,2,2,4,6,5,3,3,3,4,1,0
3760,216230,2009-05-23,0,,2,5,5,4,4,6,6,6,6,6,5,6,3,4,4,4,5,2,4
3761,216245,2009-05-24,6,6,4,6,5,2,5,2,3,0,4,0,6,6,6,2,4,3,6,4,5
3765,216285,2009-05-24,3,5,2,5,5,4,3,1,0,1,2,1,2,5,5,5,5,3,3,6,4
3763,216286,2009-05-24,6,4,6,4,5,0,3,6,4,0,4,0,6,6,6,6,4,4,6,1,6
3764,216288,2009-05-24,4,5,0,5,4,4,6,6,0,3,5,6,6,1,5,3,4,5,4,4,6
3767,216308,2009-05-24,5,6,5,6,6,5,5,5,1,2,5,3,2,2,6,3,4,4,4,4,5
3766,216310,2009-05-24,3,5,4,4,6,3,4,1,0,0,2,1,1,1,3,4,4,2,4,4,4
3768,216323,2009-05-24,1,5,1,5,6,1,3,6,6,5,6,6,6,6,6,6,5,4,5,1,3
3769,216333,2009-05-24,4,5,2,6,1,5,3,5,3,4,6,6,3,4,3,3,4,4,5,6,3
3779,216336,2009-05-25,1,4,2,3,2,3,2,2,5,4,2,3,4,5,2,2,2,1,2,2,1
3770,216347,2009-05-24,2,5,4,5,1,5,3,0,1,0,0,1,4,2,1,4,0,0,0,0,4
3771,216361,2009-05-24,4,6,6,6,4,5,5,0,1,0,1,1,6,0,2,2,3,2,5,0,1
3772,216383,2009-05-25,2,5,1,5,2,2,4,3,2,0,6,1,5,4,5,5,4,4,5,6,6
3774,216400,2009-05-25,3,2,4,4,3,3,4,1,3,0,2,1,5,0,3,2,2,4,3,1,3
3773,216414,2009-05-25,0,4,0,4,0,3,0,3,0,2,4,2,3,0,4,3,3,0,6,3,0
3796,216424,2009-05-27,0,6,1,3,0,3,3,1,0,3,6,1,6,6,5,5,5,6,6,0,1
4340,216428,2009-08-31,4,5,4,4,4,5,4,2,1,0,3,6,5,6,4,6,4,6,5,6,6
3775,216439,2009-05-25,6,6,6,6,6,6,4,0,0,3,0,0,6,6,3,6,6,4,0,3,3
3777,216462,2009-05-25,0,4,3,4,2,2,3,2,3,3,4,5,4,4,5,5,3,5,4,5,6
3778,216468,2009-05-25,4,4,5,4,5,3,4,4,4,2,3,3,4,3,4,4,3,4,4,5,2
3780,216514,2009-05-25,6,6,2,6,5,6,5,0,0,3,0,0,2,0,5,0,2,1,5,0,6
3781,216516,2009-05-25,5,6,1,6,5,4,4,4,0,6,5,4,6,4,6,0,4,6,5,3,1
3782,216523,2009-05-26,1,4,2,4,3,4,3,4,3,4,2,4,6,2,5,3,5,5,5,5,6
3786,216614,2009-05-26,0,5,0,4,0,2,0,1,1,3,0,0,0,0,4,1,4,0,2,2,0
3787,216624,2009-05-26,6,6,5,6,6,6,6,0,2,3,6,3,6,4,4,0,5,5,5,1,0
3788,216630,2009-05-26,1,2,2,2,4,1,3,4,1,1,3,2,5,6,5,3,1,3,4,4,2
3790,216736,2009-05-27,4,5,3,5,4,3,4,2,0,1,4,4,5,0,4,5,5,5,5,4,4
3789,216739,2009-05-27,1,5,2,1,3,1,2,0,0,0,5,0,4,0,4,6,1,2,3,4,6
3794,216752,2009-05-27,2,5,4,2,3,2,4,1,0,0,4,5,1,4,5,3,5,4,6,2,4
3791,216754,2009-05-27,6,6,6,6,6,5,6,1,1,0,2,0,2,2,6,4,4,2,6,2,5
3792,216764,2009-05-27,1,5,3,5,6,4,0,1,1,0,6,1,6,6,6,6,6,3,6,6,6
3793,216773,2009-05-27,4,5,3,4,5,5,4,3,4,4,5,3,6,1,5,4,4,4,4,6,3
3795,216774,2009-05-27,1,5,5,3,2,5,5,3,1,3,6,3,6,6,2,3,3,3,4,4,6
3797,216855,2009-05-28,0,3,2,5,1,0,4,0,0,0,4,5,6,0,2,6,6,3,2,5,6
3798,216892,2009-05-28,1,3,2,5,0,1,0,1,0,0,3,4,6,6,3,2,1,5,1,3,3
3799,216926,2009-05-28,2,2,0,2,1,1,2,1,0,0,1,0,0,0,6,3,5,3,6,3,3
3800,216942,2009-05-28,6,5,5,6,6,4,5,0,0,1,1,4,1,0,3,0,1,0,3,0,1
3801,216946,2009-05-28,5,5,5,6,5,3,5,0,0,0,6,2,1,0,6,1,6,6,4,6,5
3802,216986,2009-05-29,0,3,1,6,4,6,2,2,0,2,1,0,0,3,6,5,0,1,2,2,2
3803,216998,2009-05-29,3,3,3,3,3,4,4,1,0,1,2,2,2,4,5,4,2,5,5,6,2
3804,217009,2009-05-29,2,4,1,5,2,1,4,6,3,5,5,4,6,3,2,1,2,3,3,5,1
3805,217013,2009-05-29,1,3,5,4,4,5,4,2,6,4,3,3,1,5,4,5,4,6,5,5,2
3809,217026,2009-05-29,6,6,5,6,3,6,6,2,0,4,4,6,1,2,5,1,4,5,4,3,5
3806,217073,2009-05-29,3,4,1,4,1,2,2,0,1,0,4,3,3,4,4,4,1,3,4,4,5
3807,217083,2009-05-29,0,3,1,3,3,3,0,5,0,0,6,0,0,6,6,6,6,4,6,5,6
3808,217102,2009-05-29,4,6,6,5,6,4,6,5,0,0,5,6,5,0,6,2,1,1,4,2,1
3811,217154,2009-05-30,1,5,2,5,5,3,3,0,0,0,0,5,2,6,1,3,5,4,2,5,2
3812,217161,2009-05-30,2,3,4,6,3,1,3,3,0,0,1,3,2,6,6,3,2,6,5,0,1
3851,217164,2009-06-04,6,5,2,5,5,6,4,3,3,5,4,5,6,6,5,5,6,4,6,6,6
3817,217174,2009-05-31,4,4,6,5,2,6,3,0,0,0,2,2,5,0,6,2,5,1,5,4,3
3814,217178,2009-05-31,4,5,4,4,5,6,5,1,1,1,1,6,4,1,1,3,1,2,3,3,2
3813,217239,2009-05-30,5,5,5,5,4,4,5,3,3,2,6,5,6,4,6,4,5,4,4,4,4
3820,217284,2009-05-31,3,2,1,2,1,4,3,3,1,1,2,2,5,6,5,3,2,4,4,3,4
3815,217297,2009-05-31,2,2,0,6,5,2,2,0,0,0,3,1,6,0,6,4,5,2,4,1,6
3816,217310,2009-05-31,5,6,6,5,5,5,5,0,1,3,5,6,6,5,4,5,3,4,5,5,4
3818,217316,2009-05-31,3,6,5,6,5,5,5,4,4,1,4,3,6,5,4,2,5,4,5,4,2
3824,217319,2009-05-31,1,4,1,4,2,4,4,2,1,1,5,3,6,2,6,5,5,6,4,1,3
3819,217323,2009-05-31,6,6,5,4,6,6,4,0,0,0,2,1,0,0,2,3,4,5,6,4,6
3821,217376,2009-05-31,2,2,4,2,2,2,4,0,1,1,4,1,5,1,5,4,3,1,3,0,3
3822,217396,2009-05-31,2,6,3,6,5,3,2,0,0,0,2,0,1,0,4,4,1,2,6,2,0
3823,217411,2009-05-31,4,4,5,5,4,5,3,1,0,1,2,1,0,1,5,2,3,4,4,1,5
3825,217458,2009-06-01,,3,4,4,0,4,4,0,0,0,0,0,5,3,4,4,4,3,5,5,0
3828,217462,2009-06-01,1,3,0,5,6,2,2,0,0,0,1,6,6,1,3,5,1,2,4,4,5
3826,217464,2009-06-01,0,5,2,5,6,4,3,0,0,0,5,4,1,1,4,1,2,6,3,4,1
3827,217470,2009-06-01,0,6,6,6,6,0,6,6,5,3,0,3,0,6,6,1,1,6,5,3,5
3829,217484,2009-06-01,1,3,2,3,4,3,2,3,3,3,3,2,4,5,4,4,4,3,4,4,2
3830,217489,2009-06-01,5,6,4,5,5,3,4,0,4,6,2,1,0,6,6,2,2,4,4,1,1
3831,217517,2009-06-01,5,6,6,6,6,3,5,0,0,0,0,1,4,0,4,4,1,2,4,4,2
3832,217612,2009-06-02,4,6,4,6,6,6,0,4,3,1,1,1,4,1,2,1,6,2,6,5,6
3833,217622,2009-06-02,5,4,3,5,5,3,5,2,1,1,2,4,6,5,3,4,4,2,4,2,5
3834,217633,2009-06-02,5,6,4,6,4,3,4,4,4,3,5,3,6,3,4,5,4,4,5,4,4
3835,217646,2009-06-02,5,6,4,5,6,5,6,1,0,0,3,1,6,1,6,4,6,5,5,6,5
3836,217654,2009-06-02,4,5,3,5,5,4,5,2,0,0,2,4,6,1,4,4,2,3,1,4,5
3837,217703,2009-06-02,0,1,0,3,1,4,3,1,0,1,5,2,3,3,3,5,0,5,4,2,6
3838,217728,2009-06-02,4,5,4,5,5,4,4,2,0,0,3,1,4,0,5,1,3,5,5,5,4
3855,217744,2009-06-04,2,6,5,1,5,1,4,3,0,1,6,2,6,3,6,5,1,3,4,6,6
3839,217764,2009-06-03,4,5,3,4,4,4,3,3,0,4,5,3,5,2,6,6,5,4,6,6,6
3841,217766,2009-06-03,0,2,1,1,0,1,0,2,2,1,3,1,5,3,2,6,4,4,4,6,4
3840,217767,2009-06-03,5,5,5,6,6,4,4,1,0,0,2,2,5,5,5,2,3,5,4,6,3
3842,217812,2009-06-03,0,0,0,1,0,0,1,2,0,0,2,1,0,1,4,4,1,2,2,3,3
3843,217839,2009-06-03,2,5,2,4,6,5,2,0,0,0,2,3,4,4,5,4,1,4,3,2,2
3844,217852,2009-06-03,6,6,6,6,5,5,6,1,0,4,3,5,4,4,6,1,2,4,6,0,4
3845,217864,2009-06-03,3,3,3,3,3,2,2,6,2,0,2,3,2,4,3,3,3,3,2,3,2
3846,217875,2009-06-03,1,6,4,5,1,6,5,0,0,0,3,3,6,2,5,4,3,5,6,3,3
3847,217896,2009-06-03,2,3,1,4,1,6,2,3,5,3,6,3,3,2,6,4,6,4,6,3,6
3848,217913,2009-06-03,4,6,6,5,6,6,6,0,0,0,2,0,0,4,3,3,2,4,2,2,0
3849,217955,2009-06-04,6,6,0,6,1,5,5,3,1,2,4,6,6,6,3,6,6,0,6,0,0
3850,217960,2009-06-04,0,6,0,6,0,4,0,0,0,1,6,1,4,4,4,1,4,3,3,3,0
3861,217966,2009-06-06,4,5,5,5,5,4,5,3,1,1,4,5,6,6,4,5,2,3,4,5,6
3852,218007,2009-06-04,1,2,1,2,1,1,2,1,1,0,2,0,1,1,4,1,1,0,2,2,1
3853,218051,2009-06-04,1,4,3,5,5,3,3,3,3,1,2,2,3,5,3,2,1,1,2,3,4
3854,218054,2009-06-04,1,4,3,5,5,4,3,3,2,1,4,4,6,0,1,1,1,4,3,4,3
3856,218121,2009-06-05,1,6,1,4,4,5,1,2,2,2,4,1,6,3,6,2,4,5,3,5,6
3857,218127,2009-06-05,2,6,1,3,5,4,3,1,0,0,1,1,5,0,1,2,1,1,4,6,5
3858,218145,2009-06-05,0,6,0,6,0,0,0,2,1,0,0,4,6,0,3,3,1,6,6,6,6
3859,218160,2009-06-05,4,6,4,5,6,0,3,1,0,2,0,5,2,3,3,4,1,0,3,0,4
3860,218164,2009-06-05,0,3,0,3,1,0,0,6,6,6,6,6,6,6,6,3,3,3,6,6,2
3862,218261,2009-06-06,3,6,6,5,6,6,4,4,0,2,6,0,6,0,5,6,6,6,6,6,3
3863,218321,2009-06-07,6,6,3,3,4,6,,1,1,0,3,6,6,4,6,3,6,6,6,6,6
3864,218338,2009-06-07,6,2,1,2,2,1,1,5,3,3,3,1,0,4,1,4,2,5,5,3,1
3865,218369,2009-06-07,2,5,2,5,4,2,4,0,0,0,2,2,6,0,4,4,3,3,3,1,5
3899,218381,2009-06-15,2,4,0,4,6,6,3,2,2,0,1,5,6,6,6,3,6,6,6,6,6
3866,218390,2009-06-07,5,6,5,2,6,3,5,1,0,0,1,5,5,6,5,1,3,4,5,5,4
3867,218399,2009-06-07,0,5,5,6,3,3,0,4,0,0,0,0,6,3,6,4,4,6,5,6,6
3868,218407,2009-06-08,4,5,4,2,3,4,3,2,1,1,1,3,5,2,4,3,4,4,4,3,3
3869,218430,2009-06-08,3,6,5,5,5,5,4,3,2,3,5,6,5,5,6,4,5,5,5,6,5
3871,218434,2009-06-08,4,4,4,3,6,6,5,4,0,0,3,2,6,1,4,4,5,2,6,4,3
3872,218452,2009-06-08,6,6,6,4,4,6,4,2,0,1,3,2,6,3,5,4,4,4,4,4,2
10444,218461,2011-10-04,,,,,,,,,,,,,,,,,,,,,
3873,218469,2009-06-08,2,6,4,4,6,6,4,3,5,1,5,2,3,4,2,4,1,4,3,5,2
3874,218474,2009-06-08,1,5,1,5,2,2,2,1,0,0,2,2,1,2,5,2,2,4,3,3,2
13582,218494,2012-01-13,6,6,5,5,6,6,5,0,3,5,6,2,1,6,1,3,0,6,4,0,4
3875,218545,2009-06-09,0,2,0,5,3,1,0,0,0,0,0,0,0,1,5,4,3,3,3,5,0
3876,218558,2009-06-09,4,6,4,5,4,5,5,0,0,0,4,3,5,6,6,3,2,6,4,5,4
3878,218566,2009-06-09,3,4,4,4,4,2,4,4,1,2,5,3,5,5,5,5,4,5,5,4,5
3877,218570,2009-06-09,1,3,2,5,6,3,3,3,4,2,4,2,1,1,4,0,2,3,2,1,2
3879,218590,2009-06-09,4,6,6,6,6,6,6,4,0,3,5,1,6,0,5,1,4,2,5,5,0
3880,218601,2009-06-09,6,6,6,6,4,6,6,6,6,4,6,6,6,6,6,5,4,6,5,6,4
3881,218683,2009-06-10,3,4,3,6,4,5,5,1,1,0,1,4,2,1,4,2,2,5,5,5,4
3882,218685,2009-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
3883,218703,2009-06-10,5,5,4,6,6,2,5,1,1,1,6,6,6,1,5,6,1,4,6,5,6
3884,218725,2009-06-10,3,6,5,3,5,3,5,3,2,1,5,1,3,4,4,4,3,2,4,3,5
3886,218773,2009-06-11,,,5,5,3,5,4,0,0,4,4,4,5,0,4,4,5,4,6,5,4
3887,218840,2009-06-11,3,5,5,6,4,6,2,3,0,0,4,0,0,0,5,3,5,3,6,5,6
3888,218914,2009-06-12,6,6,3,6,6,6,6,6,2,6,6,6,6,6,6,6,6,4,4,6,5
3889,218916,2009-06-12,6,5,6,4,6,5,5,4,6,3,0,3,6,5,6,0,5,6,5,6,5
3891,218948,2009-06-13,0,4,2,4,3,1,3,0,0,4,5,4,0,6,0,5,0,4,0,1,5
3890,218949,2009-06-13,0,0,4,0,0,5,4,2,2,2,3,4,3,6,3,4,2,0,4,4,2
27515,218969,2014-02-23,2,2,4,5,2,0,0,1,1,1,6,5,6,3,4,1,4,6,6,6,1
3892,218997,2009-06-13,4,5,4,5,5,6,5,4,0,1,2,1,3,1,5,4,5,5,6,5,5
3893,219022,2009-06-13,4,5,3,6,6,5,6,0,0,0,1,0,3,0,2,3,1,2,4,1,2
3894,219053,2009-06-14,1,5,3,6,6,5,5,4,1,3,0,1,6,1,4,4,4,1,4,3,5
3895,219073,2009-06-14,1,2,2,2,2,2,1,3,6,2,3,6,5,5,3,1,3,3,3,5,4
3896,219122,2009-06-14,3,6,6,5,2,5,3,0,0,0,5,2,5,1,2,3,3,2,3,4,1
3898,219146,2009-06-15,0,1,1,1,2,5,0,1,1,0,4,1,0,3,6,5,6,4,5,0,1
3897,219152,2009-06-14,0,5,0,0,5,3,5,0,4,1,2,0,0,4,3,0,1,0,1,0,3
3900,219172,2009-06-15,0,1,0,1,1,0,0,2,2,1,4,2,6,4,4,5,1,4,2,5,2
3901,219175,2009-06-15,6,6,4,6,4,3,3,5,0,2,3,6,6,5,5,2,4,3,5,5,5
3904,219198,2009-06-15,0,3,0,2,0,0,0,0,0,0,3,0,0,6,5,3,3,2,4,5,0
3903,219207,2009-06-15,4,5,5,6,6,6,5,2,1,0,1,0,0,6,4,5,1,3,3,2,3
4354,219218,2009-09-04,0,3,1,4,2,3,0,1,0,0,1,0,0,1,2,1,1,1,4,1,1
3905,219236,2009-06-15,4,6,4,6,5,5,6,2,0,0,4,3,1,1,4,5,4,4,6,6,4
3906,219250,2009-06-16,1,5,1,5,5,1,4,4,3,6,5,2,5,6,6,4,5,5,6,3,6
3907,219264,2009-06-16,4,5,6,5,3,6,6,2,0,2,3,6,4,0,6,5,5,6,2,4,6
3908,219280,2009-06-16,5,6,3,6,6,5,6,0,0,0,1,0,0,0,5,2,3,5,4,0,2
3909,219284,2009-06-16,5,5,5,4,5,5,4,1,0,3,0,5,3,0,2,2,1,1,2,2,1
3910,219290,2009-06-16,2,1,4,4,4,1,3,2,0,0,4,2,6,2,6,4,1,4,3,2,5
3911,219365,2009-06-16,2,4,5,5,5,6,4,5,5,3,2,4,3,5,4,1,3,2,4,4,3
3912,219377,2009-06-17,4,4,4,5,5,5,2,4,3,1,4,4,6,2,6,3,5,4,5,5,4
3913,219402,2009-06-17,1,2,0,3,1,0,1,0,0,0,6,6,4,0,5,6,2,6,5,4,6
3914,219516,2009-06-18,5,5,5,6,6,6,6,0,3,0,3,1,3,0,3,4,5,6,5,2,5
3915,219544,2009-06-18,4,5,5,4,5,1,5,2,2,2,3,5,6,6,6,3,4,5,6,1,2
3917,219688,2009-06-19,2,5,1,4,4,3,4,5,1,2,2,2,3,2,1,0,4,5,5,6,4
3918,219690,2009-06-19,3,5,3,4,5,4,5,1,0,0,0,2,5,0,4,3,2,4,4,3,2
3919,219697,2009-06-19,6,2,2,5,3,1,5,4,4,,3,6,6,5,4,2,2,2,4,3,5
3920,219707,2009-06-19,5,6,3,6,5,6,4,2,0,0,1,2,6,6,3,0,5,3,0,2,5
3921,219733,2009-06-20,0,5,3,5,1,5,4,1,0,3,1,0,5,1,2,0,3,3,3,0,1
3922,219738,2009-06-20,5,5,3,5,6,4,4,4,3,2,6,5,6,3,6,6,5,6,6,5,5
3923,219753,2009-06-20,4,5,2,4,1,3,3,0,0,1,4,0,0,0,2,3,1,2,2,5,2
3924,219775,2009-06-20,5,5,6,6,3,5,5,0,0,1,1,0,6,1,4,0,1,6,3,3,3
3925,219804,2009-06-21,5,6,5,5,6,5,6,4,0,1,1,3,6,0,5,5,3,1,5,1,6
3926,219836,2009-06-21,5,6,5,6,4,6,3,1,0,0,3,1,6,0,4,4,4,4,4,4,3
3927,219851,2009-06-21,5,6,2,6,4,6,5,6,6,3,5,6,6,6,3,5,4,6,6,5,6
3928,219860,2009-06-21,0,1,1,3,1,0,1,1,1,0,1,0,0,1,2,1,1,2,4,1,2
3929,219901,2009-06-21,2,6,3,0,0,1,0,6,6,2,0,6,6,2,6,5,4,6,4,0,6
3930,219925,2009-06-22,5,6,4,5,5,5,5,4,0,0,5,4,5,1,5,2,6,5,4,4,1
3931,219954,2009-06-22,2,6,1,5,2,2,,1,0,3,5,4,6,3,1,0,4,4,6,1,5
3933,220019,2009-06-23,4,4,3,5,3,6,5,1,0,3,5,1,5,0,5,1,6,1,5,6,6
3935,220028,2009-06-23,5,5,3,3,0,4,2,0,0,3,2,2,4,5,5,4,3,1,6,5,5
3936,220037,2009-06-23,4,2,0,2,0,2,6,2,0,4,2,3,0,4,5,2,4,5,4,1,2
3937,220050,2009-06-23,1,4,1,5,5,1,4,5,1,5,6,6,6,2,5,1,1,5,5,6,2
3938,220057,2009-06-23,4,4,1,3,1,4,4,1,4,4,4,1,6,5,4,5,2,5,5,2,5
